run_date,lead_id,hotel_name,city,hotel_type_or_segment,website,instagram,phone,verified_email,email_source_url,website_source_url,instagram_source_url,phone_source_url,decision_maker_name,decision_maker_source_url,confidence_score,short_note,reason_for_fit,validation_notes
2026-06-15,benler-otel-laleli-benlerotel-com-5c31af9f51,Benler Otel Laleli,,hotel,https://benlerotel.com/en/,@benleroteloffical,+905324180851,info@benlerotel.com,https://benlerotel.com/en/,https://benlerotel.com/en/,https://benlerotel.com/en/,https://benlerotel.com/en/,,,100,Verified hotel page with source-valid email and phone. Checked 5 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://benlerotel.com/en/, https://benlerotel.com/en/about-us, https://benlerotel.com/en/contact, https://benlerotel.com/404, https://benlerotel.com/404; No inferred email used."
2026-06-15,berce-hotel-i-stanbul-hotelberce-com-fbf51a67cb,Berce Hotel İstanbul,,hotel,http://hotelberce.com/,,+905374955728,mail:info@hotelberce.com,http://hotelberce.com/contact-us/,http://hotelberce.com/,,http://hotelberce.com/contact-us/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: http://hotelberce.com/, http://hotelberce.com/booking/, http://hotelberce.com/contact-us/; No inferred email used."
2026-06-15,berlin-hotel-berlinotel-com-54971b5a2d,Berlin Hotel,,hotel,https://berlinotel.com/,,+902122322915,info@berlinotel.com,https://berlinotel.com/,https://berlinotel.com/,,https://berlinotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://berlinotel.com/, https://berlinotel.com/contacts/, https://berlinotel.com/booking/, https://berlinotel.com/about/; No inferred email used."
2026-06-15,best-western-empire-palace-hotelempirepalace-com-4e83e25f09,Best Western Empire Palace,,spa hotel,http://hotelempirepalace.com/,,+902125145400,info@hotelempirepalace.com,http://hotelempirepalace.com/,http://hotelempirepalace.com/,,http://hotelempirepalace.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: http://hotelempirepalace.com/, http://hotelempirepalace.com/about/, http://hotelempirepalace.com/contacts/, http://hotelempirepalace.com/booking/; No inferred email used."
2026-06-15,birinci-apartman-misafirhane-birinciaparthotel-com-16247e8dcf,Birinci Apartman Misafirhane,,hotel,http://www.birinciaparthotel.com/index.php,,+902125866067,info@birinciparthotel.com,http://www.birinciaparthotel.com/index.php,http://www.birinciaparthotel.com/index.php,,http://www.birinciaparthotel.com/index.php,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from mailto link on official/relevant page.; Checked URLs: http://www.birinciaparthotel.com/index.php; No inferred email used.
2026-06-15,birlik-apart-birlikhotelapart-com-1b10217496,Birlik Apart,,hotel,http://birlikhotelapart.com/iletisim.html,,+902125132524,info@birlikhotelapart.com,http://birlikhotelapart.com/iletisim.html,http://birlikhotelapart.com/iletisim.html,,http://birlikhotelapart.com/iletisim.html,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: http://birlikhotelapart.com/iletisim.html, http://birlikhotelapart.com/kurumsal.html; No inferred email used."
2026-06-15,blue-royal-hotel-hotelblueroyal-com-fccac0a757,Blue Royal Hotel,,hotel,https://www.hotelblueroyal.com/,,+905357955168,-mehmetok@hotelblueroyal.com,https://www.hotelblueroyal.com/,https://www.hotelblueroyal.com/,,https://www.hotelblueroyal.com/,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from official/relevant page HTML/text.; Checked URLs: https://www.hotelblueroyal.com/; No inferred email used.
2026-06-15,blue-i-stanbul-hotel-blueistanbulhotel-com-e424ae8e64,Blue İstanbul Hotel,,hotel,https://blueistanbulhotel.com/,@blueistanbulhotel,+902124581118,info@blueistanbulhotel.com,https://blueistanbulhotel.com/,https://blueistanbulhotel.com/,https://blueistanbulhotel.com/,https://blueistanbulhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://blueistanbulhotel.com/, https://blueistanbulhotel.com/about/, https://blueistanbulhotel.com/contact/; No inferred email used."
2026-06-15,cari-na-gold-hotel-carinagoldhotel-com-9f8cf5a19f,CARİNA GOLD HOTEL,,hotel,https://www.carinagoldhotel.com/,,+905439040510,info@carinagoldhotel.com,https://www.carinagoldhotel.com/,https://www.carinagoldhotel.com/,,https://www.carinagoldhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 5 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.carinagoldhotel.com/, https://www.carinagoldhotel.com/hakkimizda/, https://www.carinagoldhotel.com/iletisim-formu-aydinlatma-metni/, https://www.carinagoldhotel.com/iletisim/, https://www.carinagoldhotel.com/rezervasyon/; No inferred email used."
2026-06-15,capricorn-by-otantik-suites-otantiksuites-com-662348db9b,Capricorn by Otantik Suites,,hotel,https://otantiksuites.com/,,+905415435585,otantiksuites@gmail.com,https://otantiksuites.com/contact-us/,https://otantiksuites.com/,,https://otantiksuites.com/contact-us/,,,95,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: https://otantiksuites.com/, https://otantiksuites.com/contact-us/; No inferred email used."
2026-06-15,carvan-hotel-carvanhotel-com-809343dafc,Carvan hotel,,hotel,https://carvanhotel.com/,,+902124585593,info@carvanhotel.com,https://carvanhotel.com/,https://carvanhotel.com/,,https://carvanhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://carvanhotel.com/, https://carvanhotel.com/about/, https://carvanhotel.com/contacts/, https://carvanhotel.com/booking/; No inferred email used."
2026-06-15,castillo-rojo-hotel-istanbul-castillorojoistanbul-com-549bac6f14,Castillo Rojo Hotel Istanbul,,hotel,https://castillorojoistanbul.com/,,+902125183510,info@castillorojoistanbul.com,https://castillorojoistanbul.com/,https://castillorojoistanbul.com/,,https://castillorojoistanbul.com/,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://castillorojoistanbul.com/, https://castillorojoistanbul.com/contact-us; No inferred email used."
2026-06-15,castle-franco-suites-castlefrancosuites-com-62b79eaced,Castle Franco Suites,,boutique hotel,https://castlefrancosuites.com/,,+905332933762,info@castlefrancosuites.com,https://castlefrancosuites.com/,https://castlefrancosuites.com/,,https://castlefrancosuites.com/,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from mailto link on official/relevant page.; Checked URLs: https://castlefrancosuites.com/; No inferred email used.
2026-06-15,cronton-design-hotel-crontonhotel-com-e68eddf0ca,Cronton Design Hotel,,hotel,https://crontonhotel.com/,@crontonhotel,+902125564720,info@crontonhotel.com,https://crontonhotel.com/,https://crontonhotel.com/,https://crontonhotel.com/,https://crontonhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://crontonhotel.com/, https://crontonhotel.com/hakkimizda/, https://crontonhotel.com/iletisim/, https://crontonhotel.com/hakkimizda/; No inferred email used."
2026-06-15,dara-otel-hoteldara-com-34d0afa94c,Dara Otel,,hotel,http://www.hoteldara.com/index.html,,+902125184790,info@hoteldara.com,http://www.hoteldara.com/Contact.html,http://www.hoteldara.com/index.html,,http://www.hoteldara.com/index.html,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: http://www.hoteldara.com/index.html, http://www.hoteldara.com/Contact.html; No inferred email used."
2026-06-15,emilion-hotel-hotelemilion-com-65712cbd4f,Emilion Hotel,,hotel,https://www.hotelemilion.com/,@emilionhotel,+902129163316,info@hotelemilion.com,https://www.hotelemilion.com/,https://www.hotelemilion.com/,https://www.hotelemilion.com/,https://www.hotelemilion.com/,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.hotelemilion.com/, https://www.hotelemilion.com/iletisim/; No inferred email used."
2026-06-15,faros-hotel-farosoldcity-com-7c38a14f4a,Faros Hotel,,hotel,https://www.farosoldcity.com/,@farosoldcityhotel,+902125139113,info@farosoldcity.com,https://www.farosoldcity.com/,https://www.farosoldcity.com/,https://www.farosoldcity.com/,https://www.farosoldcity.com/,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.farosoldcity.com/, https://www.farosoldcity.com/contact.html; No inferred email used."
2026-06-15,flamingo-hotel-flamingohotelistanbul-com-8b8059a673,Flamingo Hotel,,hotel,https://flamingohotelistanbul.com/,,+902125884500,info@flamingohotelistanbul.com,https://flamingohotelistanbul.com/,https://flamingohotelistanbul.com/,,https://flamingohotelistanbul.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://flamingohotelistanbul.com/, https://flamingohotelistanbul.com/about/, https://flamingohotelistanbul.com/contacts/, https://flamingohotelistanbul.com/booking/; No inferred email used."
2026-06-15,garden-house-hotel-gardenhousehotel-com-83ae7636f0,Garden House Hotel,,hotel,https://www.gardenhousehotel.com/,,+902125179111,info@gardenhousehotel.com,https://www.gardenhousehotel.com/,https://www.gardenhousehotel.com/,,https://www.gardenhousehotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://www.gardenhousehotel.com/, https://www.gardenhousehotel.com/about, https://www.gardenhousehotel.com/contact; No inferred email used."
2026-06-15,golden-ak-marmara-hotel-goldenakmarmarahotel-com-9bc7f52d4b,Golden Ak Marmara Hotel,,hotel,https://www.goldenakmarmarahotel.com/,,+902125230001,info@goldenakmarmarahotel.com,https://www.goldenakmarmarahotel.com/,https://www.goldenakmarmarahotel.com/,,https://www.goldenakmarmarahotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://www.goldenakmarmarahotel.com/, https://www.goldenakmarmarahotel.com/about.php, https://www.goldenakmarmarahotel.com/contact.php; No inferred email used."
2026-06-15,golden-horn-bosphorus-hotel-goldenhornbosphorushotel-com-f832df17d4,Golden Horn Bosphorus Hotel,,hotel,https://goldenhornbosphorushotel.com/,@goldenhornbosphorus,+902125141544,info@goldenhornbosphorushotel.com,https://goldenhornbosphorushotel.com/contact/,https://goldenhornbosphorushotel.com/,https://goldenhornbosphorushotel.com/,https://goldenhornbosphorushotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://goldenhornbosphorushotel.com/, https://goldenhornbosphorushotel.com/about-the-hotel/, https://goldenhornbosphorushotel.com/contact/; No inferred email used."
2026-06-15,golden-horn-hotel-thegoldenhorn-com-891a38eb96,Golden Horn Hotel,,hotel,http://www.thegoldenhorn.com/,@goldenhorn_hotel,+902125197474,info@thegoldenhorn.com,http://www.thegoldenhorn.com/,http://www.thegoldenhorn.com/,http://www.thegoldenhorn.com/,http://www.thegoldenhorn.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: http://www.thegoldenhorn.com/, http://www.thegoldenhorn.com/online-booking, http://www.thegoldenhorn.com/contact, http://www.thegoldenhorn.com/kvkkaydinlatmametni; No inferred email used."
2026-06-15,grand-liza-hotel-hotelliza-com-28580b463f,Grand Liza Hotel,,hotel,https://www.hotelliza.com/,,+902125167323,info@hotelliza.com,https://www.hotelliza.com/,https://www.hotelliza.com/,,https://www.hotelliza.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.hotelliza.com/, https://www.hotelliza.com/index64dc64dc.html, https://www.hotelliza.com/indexca23ca23.html; No inferred email used."
2026-06-15,grand-oral-hotel-grandoralhotel-com-dc8e9901e8,Grand Oral Hotel,,hotel,https://grandoralhotel.com/,,+902125165776,grandoralhotel@gmail.com,https://grandoralhotel.com/,https://grandoralhotel.com/,,https://grandoralhotel.com/,,,90,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from mailto link on official/relevant page.; Checked URLs: https://grandoralhotel.com/; No inferred email used.
2026-06-15,grand-peninsula-hotel-grandpeninsulahotel-com-f8674b72dd,Grand Peninsula Hotel,,hotel,https://www.grandpeninsulahotel.com/,,+902124587710,info@grandpeninsulahotel.com,https://www.grandpeninsulahotel.com/,https://www.grandpeninsulahotel.com/,,https://www.grandpeninsulahotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.grandpeninsulahotel.com/, https://www.grandpeninsulahotel.com/reservation.php, https://www.grandpeninsulahotel.com/contact.php; No inferred email used."
2026-06-15,grand-umit-hotel-hotelgrandumit-com-6078e44886,Grand Umit Hotel,,hotel,http://hotelgrandumit.com/,,+902125884450,info@hotelgrandumit.com,http://hotelgrandumit.com/,http://hotelgrandumit.com/,,http://hotelgrandumit.com/,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from official/relevant page HTML/text.; Checked URLs: http://hotelgrandumit.com/; No inferred email used.
2026-06-15,grand-vatan-hotel-hotelgrandvatan-com-f1e93a2d9b,Grand Vatan Hotel,,hotel,https://www.hotelgrandvatan.com/,,+902125339083,iletisim@hotelgrandvatan.com,https://www.hotelgrandvatan.com/,https://www.hotelgrandvatan.com/,,https://www.hotelgrandvatan.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.hotelgrandvatan.com/, https://www.hotelgrandvatan.com/index64dc64dc.html, https://www.hotelgrandvatan.com/indexca23ca23.html; No inferred email used."
2026-06-15,green-life-apart-hotel-greenlifeapartotel-com-f55d72bbce,Green Life Apart Hotel,,hotel,https://greenlifeapartotel.com/,@greenlifeapart,+905369450438,greenlifeaparthotelistanbul@gmail.com,https://greenlifeapartotel.com/,https://greenlifeapartotel.com/,https://greenlifeapartotel.com/,https://greenlifeapartotel.com/,,,95,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://greenlifeapartotel.com/, https://greenlifeapartotel.com/about/, https://greenlifeapartotel.com/contacts/, https://greenlifeapartotel.com/booking/; No inferred email used."
2026-06-15,hhk-hotel-downtown-hhkdowntownhotel-com-295688b570,HHK Hotel Downtown,,hotel,http://www.hhkdowntownhotel.com/,,+902126380105,info@hhkdowntownhotel.com,http://www.hhkdowntownhotel.com/,http://www.hhkdowntownhotel.com/,,http://www.hhkdowntownhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: http://www.hhkdowntownhotel.com/, http://www.hhkdowntownhotel.com/contact-2/; No inferred email used."
2026-06-15,hanpoint-grand-bazaar-hotel-hanpointhotel-com-21de2df57d,Hanpoint Grand Bazaar Hotel,,hotel,https://hanpointhotel.com/,@hanpointboutiquehotel,+905010168121,info@hanpoint.org,https://hanpointhotel.com/,https://hanpointhotel.com/,https://hanpointhotel.com/,https://hanpointhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://hanpointhotel.com/, https://hanpointhotel.com/contacts/, https://hanpointhotel.com/about/, https://hanpointhotel.com/booking/; No inferred email used."
2026-06-15,has-hotel-hashotelistanbul-com-562c824139,Has Hotel,,hotel,http://www.hashotelistanbul.com/,,+902125130615,info@hashotelistanbul.com,http://www.hashotelistanbul.com/,http://www.hashotelistanbul.com/,,http://www.hashotelistanbul.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: http://www.hashotelistanbul.com/, http://www.hashotelistanbul.com/about.html, http://www.hashotelistanbul.com/contact.html; No inferred email used."
2026-06-15,hotel-amira-istanbul-hotelamira-com-fa5d99c8c1,Hotel Amira Istanbul,,hotel,https://www.hotelamira.com/,@hotelamira,+902125161640,info@hotelamira.com,https://www.hotelamira.com/,https://www.hotelamira.com/,https://www.hotelamira.com/,https://www.hotelamira.com/,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from official/relevant page HTML/text.; Checked URLs: https://www.hotelamira.com/; No inferred email used.
2026-06-15,hotel-estambul-estambulhotel-com-230f118ebc,Hotel Estambul,,hotel,http://estambulhotel.com/,,+905357985109,mail:info@estambulhotel.com,http://estambulhotel.com/contact-us/,http://estambulhotel.com/,,http://estambulhotel.com/contact-us/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: http://estambulhotel.com/, http://estambulhotel.com/booking/, http://estambulhotel.com/contact-us/, https://estambulhotel.com/booking/; No inferred email used."
2026-06-15,hotel-fatih-hotelfatihistanbul-com-5b6ab8be11,Hotel Fatih,,hotel,http://hotelfatihistanbul.com/,,+902125342188,info@hotelfatihistanbul.com,http://hotelfatihistanbul.com/,http://hotelfatihistanbul.com/,,http://hotelfatihistanbul.com/,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: http://hotelfatihistanbul.com/; No inferred email used.
2026-06-15,hotel-genova-hotelgenova-com-tr-d245c70f90,Hotel Genova,,hotel,https://hotelgenova.com.tr/en-gb/,@genovahotelistanbul,+902125120494,info@hotelgenova.com.tr,https://hotelgenova.com.tr/en-gb/,https://hotelgenova.com.tr/en-gb/,https://hotelgenova.com.tr/en-gb/,https://hotelgenova.com.tr/en-gb/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://hotelgenova.com.tr/en-gb/, https://hotelgenova.com.tr/en-gb/contacts/, https://hotelgenova.com.tr/en-gb/about/, https://hotelgenova.com.tr/en-gb/booking/; No inferred email used."
2026-06-15,hotel-hamit-hamithotelistanbul-com-tr-d7a8bb9ffb,Hotel Hamit,,hotel,https://hamithotelistanbul.com.tr/,@ha.mit3375,+905459123540,info@hamithotelistanbul.com,https://hamithotelistanbul.com.tr/,https://hamithotelistanbul.com.tr/,https://hamithotelistanbul.com.tr/,https://hamithotelistanbul.com.tr/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://hamithotelistanbul.com.tr/, https://hamithotelistanbul.com.tr/contacts/, https://hamithotelistanbul.com.tr/about/, https://hamithotelistanbul.com.tr/booking/; No inferred email used."
2026-06-15,hotel-kalkan-istanbulkalkanhotel-com-394b184dc6,Hotel Kalkan,,hotel,https://www.istanbulkalkanhotel.com/,@kalkan_hotel,+902125186667,info@istanbulkalkanhotel.com,https://www.istanbulkalkanhotel.com/,https://www.istanbulkalkanhotel.com/,https://www.istanbulkalkanhotel.com/,https://www.istanbulkalkanhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 6 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.istanbulkalkanhotel.com/, https://www.istanbulkalkanhotel.com/hakkimizda-19-p, https://www.istanbulkalkanhotel.com/contact, https://www.istanbulkalkanhotel.com/iletisim, https://istanbulkalkanhotel.com/hakkimizda-19-p; No inferred email used."
2026-06-15,hotel-melita-melitaotel-com-3468588ccb,Hotel Melita,,hotel,http://www.melitaotel.com/,,+902124920170,info@melitaotel.com,http://www.melitaotel.com/,http://www.melitaotel.com/,,http://www.melitaotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: http://www.melitaotel.com/, http://www.melitaotel.com/about.html, http://www.melitaotel.com/contact.html; No inferred email used."
2026-06-15,hotel-niles-istanbul-hotelniles-com-5aea7ecbe1,Hotel Niles Istanbul,,hotel,https://www.hotelniles.com/,@hotelnilesistanbul,+902125173239,info@hotelniles.com,https://www.hotelniles.com/,https://www.hotelniles.com/,https://www.hotelniles.com/,https://www.hotelniles.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://www.hotelniles.com/, https://www.hotelniles.com/about-us/, https://www.hotelniles.com/contact/; No inferred email used."
