run_date,lead_id,hotel_name,city,hotel_type_or_segment,website,instagram,phone,verified_email,email_source_url,website_source_url,instagram_source_url,phone_source_url,decision_maker_name,decision_maker_source_url,confidence_score,short_note,reason_for_fit,validation_notes
2026-06-14,baron-hotel-baronhotel-com-tr-6580f6ef98,Baron Hotel,,hotel,http://www.baronhotel.com.tr/,,+902125167025,info@baronhotel.com,http://www.baronhotel.com.tr/,http://www.baronhotel.com.tr/,,http://www.baronhotel.com.tr/,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: http://www.baronhotel.com.tr/, http://www.baronhotel.com.tr/pages/about.html; No inferred email used."
2026-06-14,bekdas-hotel-deluxe-spa-bekdashoteldeluxe-com-dce2b50957,Bekdas Hotel Deluxe & Spa,,hotel,https://www.bekdashoteldeluxe.com/,@bekdashoteldeluxe.spa,+902126383682,info@bekdashoteldeluxe.com,https://www.bekdashoteldeluxe.com/,https://www.bekdashoteldeluxe.com/,https://www.bekdashoteldeluxe.com/,https://www.bekdashoteldeluxe.com/,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from official/relevant page HTML/text.; Checked URLs: https://www.bekdashoteldeluxe.com/; No inferred email used.
2026-06-14,bender-hotel-hotelbender-com-47d6394d9e,Bender Hotel,,hotel,https://www.hotelbender.com/tr,@benderhotel,+902125176000,info@hotelbender.com,https://www.hotelbender.com/tr/about,https://www.hotelbender.com/tr,https://www.hotelbender.com/tr,https://www.hotelbender.com/tr,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://www.hotelbender.com/tr, https://www.hotelbender.com/tr/about, https://www.hotelbender.com/tr/contact, https://www.hotelbender.com/tr/kvkk; No inferred email used."
2026-06-14,bentley-hotel-old-city-bentleyhoteloldcity-com-ff37621576,Bentley Hotel Old City,,hotel,https://bentleyhoteloldcity.com/,@bentleyhotelbosphorus,+902125131111,info@bentleyhoteloldcity.com,https://bentleyhoteloldcity.com/,https://bentleyhoteloldcity.com/,https://bentleyhoteloldcity.com/,https://bentleyhoteloldcity.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://bentleyhoteloldcity.com/, https://bentleyhoteloldcity.com/Contact, https://bentleyhoteloldcity.com/About; No inferred email used."
2026-06-14,best-point-hotel-suites-bestpointhotel-com-908d6af8d7,Best Point Hotel & Suites,,hotel,https://www.bestpointhotel.com/,,+902125162727,info@bestpointhotel.com,https://www.bestpointhotel.com/,https://www.bestpointhotel.com/,,https://www.bestpointhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.bestpointhotel.com/, https://bestpointhotel.com/location/; No inferred email used."
2026-06-14,birbey-otel-birbeyhotel-com-3ed369a35a,Birbey Otel,,hotel,http://www.birbeyhotel.com/tr,,+902125124675,info@birbeyhotel.com,http://www.birbeyhotel.com/tr,http://www.birbeyhotel.com/tr,,http://www.birbeyhotel.com/tr,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: http://www.birbeyhotel.com/tr, http://www.birbeyhotel.com/tr/about, http://www.birbeyhotel.com/tr/contact, http://www.birbeyhotel.com/tr/kvkk; No inferred email used."
2026-06-14,bizim-otel-bizimotel-com-tr-da13dd8144,Bizim Otel,,hotel,https://www.bizimotel.com.tr/tr,@bizimotel,+902125186777,info@bizimotel.com.tr,https://www.bizimotel.com.tr/tr/contact,https://www.bizimotel.com.tr/tr,https://www.bizimotel.com.tr/tr,https://www.bizimotel.com.tr/tr,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://www.bizimotel.com.tr/tr, https://www.bizimotel.com.tr/tr/contact, https://www.bizimotel.com.tr/tr/about, https://www.bizimotel.com.tr/tr/kvkk; No inferred email used."
2026-06-14,blu-ma-cel-sultanahmet-boutique-hotel-blumacel-com-7761bca484,Blu Ma'Cel - Sultanahmet Boutique Hotel,,hotel,https://blumacel.com/,@blumacelhotel,+905362520068,info@blumacel.com,https://blumacel.com/,https://blumacel.com/,https://blumacel.com/,https://blumacel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://blumacel.com/, https://blumacel.com/about, https://blumacel.com/contact, https://blumacel.com/kvkk; No inferred email used."
2026-06-14,blue-house-hotel-rooftop-360-sunset-view-of-istanbul-bluehouseistanbul-com-0b654b0bc0,Blue House Hotel & Rooftop – 360 Sunset View of Istanbul,,hotel,https://www.bluehouseistanbul.com/,@bluehouseroof,+902126389010,info@bluehousehotel.com,https://www.bluehouseistanbul.com/,https://www.bluehouseistanbul.com/,https://www.bluehouseistanbul.com/,https://www.bluehouseistanbul.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.bluehouseistanbul.com/, https://www.bluehouseistanbul.com/about, https://www.bluehouseistanbul.com/contact; No inferred email used."
2026-06-14,boss-hotel-sultanahmet-bosssultanahmet-com-068626de92,Boss Hotel Sultanahmet,,hotel,http://www.bosssultanahmet.com/,@bosshotelsultanahmet,+902125118980,reservation@bosssultanahmet.com,http://www.bosssultanahmet.com/,http://www.bosssultanahmet.com/,http://www.bosssultanahmet.com/,http://www.bosssultanahmet.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: http://www.bosssultanahmet.com/, http://www.bosssultanahmet.com/pages/about, http://www.bosssultanahmet.com/pages/contact, https://boss-sultanahmet-hotel.hotelrunner.com/bv3/search; No inferred email used."
2026-06-14,bulvar-palas-hotel-hotelbulvarpalas-com-19a7b35ca9,Bulvar Palas Hotel,,hotel,https://hotelbulvarpalas.com/,@hotelbulvarpalas,+902125285881,info@hotelbulvarpalas.com,https://hotelbulvarpalas.com/,https://hotelbulvarpalas.com/,https://hotelbulvarpalas.com/,https://hotelbulvarpalas.com/,,,100,Verified hotel page with source-valid email and phone. Checked 6 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: https://hotelbulvarpalas.com/, https://hotelbulvarpalas.com/hakkimizda/, https://hotelbulvarpalas.com/iletisim/, https://hotelbulvarpalas.com/booking/, https://hotelbulvarpalas.com/hakkimizda/; No inferred email used."
2026-06-14,byzantium-hotel-suites-thebyzantiumhotel-com-cb3662d6be,Byzantium Hotel & Suites,,hotel,https://thebyzantiumhotel.com/,@byzantium_hotel,+902124586200,info@thebyzantiumhotel.com,https://thebyzantiumhotel.com/,https://thebyzantiumhotel.com/,https://thebyzantiumhotel.com/,https://thebyzantiumhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://thebyzantiumhotel.com/, https://thebyzantiumhotel.istbooking.com/en-EN?sr=1&ng=1, https://thebyzantiumhotel.com/about, https://thebyzantiumhotel.com/contact; No inferred email used."
2026-06-14,bi-ter-hotel-biterhotel-com-ce1fdd9706,BİTER HOTEL,,hotel,https://www.biterhotel.com/,,+902126317572,info@biterhotel.com,https://www.biterhotel.com/,https://www.biterhotel.com/,,https://www.biterhotel.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.biterhotel.com/, https://www.biterhotel.com/about.html, https://www.biterhotel.com/contact.html; No inferred email used."
2026-06-14,cagyigit-hotel-hotelcagyigit-com-302413927d,Cagyigit Hotel,,hotel,https://www.hotelcagyigit.com/,,+902125134240,hotel.cagyigit@hotmail.com,https://www.hotelcagyigit.com/,https://www.hotelcagyigit.com/,,https://www.hotelcagyigit.com/,,,95,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant page HTML/text.; Checked URLs: https://www.hotelcagyigit.com/, https://www.hotelcagyigit.com/hakkimizda, https://www.hotelcagyigit.com/iletisim/m/3; No inferred email used."
2026-06-14,carlton-hotel-i-stanbul-carltonhotelistanbul-com-5ce9e38dd6,Carlton Hotel İstanbul,,hotel,http://www.carltonhotelistanbul.com/,,+902125114224,info@carltonhotelistanbul.com,http://www.carltonhotelistanbul.com/,http://www.carltonhotelistanbul.com/,,http://www.carltonhotelistanbul.com/,,,100,Verified hotel page with source-valid email and phone. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: http://www.carltonhotelistanbul.com/, https://carltonhotelistanbul.com/contact-us/; No inferred email used."
2026-06-14,celine-hotel-sultanahmet-hotel-hotelceline-com-5cf067fbbf,Celine Hotel - Sultanahmet Hotel,,hotel,https://hotelceline.com/,@celinehotel,+902125171919,info@hotelceline.com,https://hotelceline.com/,https://hotelceline.com/,https://hotelceline.com/,https://hotelceline.com/,,,100,Verified hotel page with source-valid email and phone. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official hotel page.; Checked URLs: https://hotelceline.com/, https://hotelceline.com/about, https://hotelceline.com/contact; No inferred email used."
2026-06-14,cibali-hotel-istanbul-cibalihotelistanbul-com-935dd83ab1,Cibali Hotel Istanbul,,hotel,https://www.cibalihotelistanbul.com/,,+909050616851,info@cibalihotelistanbul.com,https://www.cibalihotelistanbul.com/,https://www.cibalihotelistanbul.com/,,https://www.cibalihotelistanbul.com/,,,100,Verified hotel page with source-valid email and phone. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from mailto link on official/relevant page.; Checked URLs: https://www.cibalihotelistanbul.com/; No inferred email used.
