run_date,lead_id,hotel_name,city,hotel_type_or_segment,website,instagram,phone,verified_email,email_source_url,website_source_url,instagram_source_url,phone_source_url,decision_maker_name,decision_maker_source_url,confidence_score,action_class,best_first_contact_channel,touristnettr_integration_point,short_note,reason_for_fit,validation_notes
2026-06-17,bellezza-hotel-bellezzahotel-com-tr-d51ab32c63,Bellezza Hotel,,hotel,http://www.bellezzahotel.com.tr/,,+902125300303,info@bellezzahotel.com.tr,http://www.bellezzahotel.com.tr/,http://www.bellezzahotel.com.tr/,,http://www.bellezzahotel.com.tr/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 1 page(s).,Hotel/accommodation keywords verified.,Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: http://www.bellezzahotel.com.tr/; Decision maker optional by 2026-06-15 rule change.; No inferred email used.
2026-06-17,best-nobel-hotel-bestnobelhotel-com-1e0101e1e1,Best Nobel Hotel,,hotel,http://bestnobelhotel.com/,,+902125279149,info@bestnobelhotel.com,http://bestnobelhotel.com/,http://bestnobelhotel.com/,,http://bestnobelhotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: http://bestnobelhotel.com/, http://bestnobelhotel.com/about-2/, http://bestnobelhotel.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,beyazit-palace-hotel-beyazitpalace-com-469e1d0c76,Beyazit Palace Hotel,,hotel,http://www.beyazitpalace.com/,@beyazit.palace.hotel,+905075118592,info@beyazitpalace.com,http://www.beyazitpalace.com/,http://www.beyazitpalace.com/,http://www.beyazitpalace.com/,http://www.beyazitpalace.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: http://www.beyazitpalace.com/, http://www.beyazitpalace.com/about-us, http://www.beyazitpalace.com/contact, http://www.beyazitpalace.com/reservation; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,blue-zerzevan-konak-hotel-bluezerzevankonakhotel-com-43670513d7,Blue Zerzevan Konak Hotel,,hotel,https://bluezerzevankonakhotel.com/,,+905421544046,info@bluezerzevankonak.com,https://bluezerzevankonakhotel.com/,https://bluezerzevankonakhotel.com/,,https://bluezerzevankonakhotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: https://bluezerzevankonakhotel.com/, http://bluezerzevankonakhotel.com/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,constantinopolis-hotel-constantinopolishotel-com-90138b3917,Constantinopolis Hotel,,hotel,https://constantinopolishotel.com/,@constantinopolishotel,+902124585802,info@constantinopolishotel.com,https://constantinopolishotel.com/contact/,https://constantinopolishotel.com/,https://constantinopolishotel.com/,https://constantinopolishotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://constantinopolishotel.com/, https://constantinopolishotel.com/about/, https://constantinopolishotel.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,corner-hotel-otelcorner-com-5e3582b2bb,Corner Hotel,,hotel,https://otelcorner.com/,@cornerhotellaleli,+902125225670,info@otelcorner.com,https://otelcorner.com/,https://otelcorner.com/,https://otelcorner.com/,https://otelcorner.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 8 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://otelcorner.com/, https://otelcorner.com/rezervasyon/, https://otelcorner.com/hakkimizda/, https://otelcorner.com/kvkk-politika/, https://otelcorner.com/iletisim/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,deluxe-golden-horn-hotel-deluxegoldenhornhotel-com-44ad8d1aa4,Deluxe Golden Horn Hotel,,hotel,https://www.deluxegoldenhornhotel.com/,,+902125181717,info@deluxegoldenhornhotel.com,https://www.deluxegoldenhornhotel.com/contact-us-location/,https://www.deluxegoldenhornhotel.com/,,https://www.deluxegoldenhornhotel.com/contact-us-location/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: https://www.deluxegoldenhornhotel.com/, https://www.deluxegoldenhornhotel.com/about-us/, https://www.deluxegoldenhornhotel.com/contact-us-location/, https://www.deluxegoldenhornhotel.com/online-booking/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,demiray-hotel-demirayhotel-com-5ca92c59ce,Demiray Hotel,,hotel,http://www.demirayhotel.com/,@demirayhotel,+902127415773,info@demirayhotel.com,http://www.demirayhotel.com/contact.php,http://www.demirayhotel.com/,http://www.demirayhotel.com/,http://www.demirayhotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: http://www.demirayhotel.com/, http://www.demirayhotel.com/about.php, http://www.demirayhotel.com/contact.php; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,downtown-sirkeci-hotel-downtownsirkecihotel-com-cdf33f3a0b,Downtown Sirkeci Hotel,,hotel,https://www.downtownsirkecihotel.com/,@mydreamistanbulhotel,+905077656569,info@downtownsirkecihotel.com,https://www.downtownsirkecihotel.com/,https://www.downtownsirkecihotel.com/,https://www.downtownsirkecihotel.com/,https://www.downtownsirkecihotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://www.downtownsirkecihotel.com/, https://www.downtownsirkecihotel.com/hakkimizda, https://www.downtownsirkecihotel.com/iletisim; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,elele-boutique-aparts-elele-istanbul-4efca932fa,Elele Boutique Aparts,,boutique hotel,https://elele.istanbul/,@eleleboutiqueaparts,+905335694943,info@elele.istanbul,https://elele.istanbul/,https://elele.istanbul/,https://elele.istanbul/,https://elele.istanbul/,,,100,A_APPROVED,email,guest welcome message / room QR,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://elele.istanbul/, https://elele.istanbul/contact-2/, https://elele.istanbul/distant-service-sales-agreement/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,feyza-apart-hotel-feyzaapart-com-6ea879ff8b,Feyza Apart Hotel,,hotel,http://www.feyzaapart.com/,,+905355662461,info@feyzaapart.com,http://www.feyzaapart.com/iletisim.aspx,http://www.feyzaapart.com/,,http://www.feyzaapart.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: http://www.feyzaapart.com/, http://www.feyzaapart.com/hakkimizda.aspx, http://www.feyzaapart.com/iletisim.aspx; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,fors-hotel-forshotel-com-4da81f298d,Fors Hotel,,hotel,https://forshotel.com/,,+902125170961,info@forshotel.com,https://forshotel.com/contact/,https://forshotel.com/,,https://forshotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://forshotel.com/, https://forshotel.com/about-us/, https://forshotel.com/contact/, https://forshotel.com/about-us/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,four-g-premium-hotel-fourgpremium-com-tr-55a7e86043,Four-G Premium Hotel,,hotel,https://www.fourgpremium.com.tr/en/,@fourgpremium,+902124588004,info@fourgpremium.com.tr,https://www.fourgpremium.com.tr/en/,https://www.fourgpremium.com.tr/en/,https://www.fourgpremium.com.tr/en/,https://www.fourgpremium.com.tr/en/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: https://www.fourgpremium.com.tr/en/, https://www.fourgpremium.com.tr/en/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,glamour-hotel-glamourhotel-com-6bf3a2c93f,Glamour Hotel,,hotel,https://www.glamourhotel.com/,@glamourhotelsirkeci,+902125191777,info@glamourhotel.com,https://www.glamourhotel.com/,https://www.glamourhotel.com/,https://www.glamourhotel.com/,https://www.glamourhotel.com/,,,100,A_APPROVED,email,guest welcome message / room QR,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: https://www.glamourhotel.com/, https://www.glamourhotel.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,grafen-hotel-grafenhotel-com-e2b4a618aa,Grafen Hotel,,hotel,https://grafenhotel.com/,,,info@traveler.com,https://grafenhotel.com/,https://grafenhotel.com/,,,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone optional; not required for daily email-ready lead.; Checked URLs: https://grafenhotel.com/, https://grafenhotel.com/about/, https://grafenhotel.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,grand-bazaar-hotel-grandbazaarhotel-com-8e41d3e4ed,Grand Bazaar Hotel,,hotel,http://www.grandbazaarhotel.com/,,,automation@dematec.com.au,http://www.grandbazaarhotel.com/,http://www.grandbazaarhotel.com/,,,,,100,A_APPROVED,email,guest welcome message / room QR,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email decoded from Cloudflare email-protection on official/relevant hotel page.; Phone optional; not required for daily email-ready lead.; Checked URLs: http://www.grandbazaarhotel.com/, http://www.grandbazaarhotel.com/contact.html; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,grand-best-nobel-hotel-2-i-stanbul-bestnobelhotel2-com-938ad249e3,Grand Best Nobel Hotel 2 İstanbul,,hotel,http://www.bestnobelhotel2.com/,,+902126215054,info@bestnobelhotel2.com,http://www.bestnobelhotel2.com/contact.html,http://www.bestnobelhotel2.com/,,http://www.bestnobelhotel2.com/contact.html,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: http://www.bestnobelhotel2.com/, http://www.bestnobelhotel2.com/contact.html; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,grand-emir-hotel-grandemirhotel-com-d703faba7a,Grand Emir Hotel,,hotel,http://grandemirhotel.com/,,+902124589020,info@grandemirhotel.com,http://grandemirhotel.com/contact.html,http://grandemirhotel.com/,,http://grandemirhotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 4 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: http://grandemirhotel.com/, http://grandemirhotel.com/about.html, http://grandemirhotel.com/contact.html, http://grandemirhotel.com/reservationform.html; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,grand-nal-hotel-grandunalhotel-com-17ad440019,Grand Ünal Hotel,,hotel,https://grandunalhotel.com/,,+905465260202,sales@grandunalhotel.com,https://grandunalhotel.com/,https://grandunalhotel.com/,,https://grandunalhotel.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: https://grandunalhotel.com/, https://grandunalhotel.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,grey-house-greyhousehotel-com-609ff9ed71,Grey House,,hotel,https://greyhousehotel.com/,@greyhousekumkapi,+902125162979,info@greyhousehotel.com,https://greyhousehotel.com/,https://greyhousehotel.com/,https://greyhousehotel.com/,https://greyhousehotel.com/,,,100,A_APPROVED,email,WhatsApp check-in / pre-arrival message,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://greyhousehotel.com/, https://greyhousehotel.com/about-us/, https://greyhousehotel.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,g-lhanepark-hotel-spa-hotelgulhanepark-com-0b09b3b583,Gülhanepark Hotel & Spa,,hotel,https://hotelgulhanepark.com/,,+902125196868,info@hotelgulhanepark.com,https://hotelgulhanepark.com/,https://hotelgulhanepark.com/,,https://hotelgulhanepark.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://hotelgulhanepark.com/, https://hotelgulhanepark.com/about/, https://hotelgulhanepark.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,han-1772-hotel-han1772-com-278324822a,Han 1772 Hotel,,hotel,https://www.han1772.com/,@han1772hotel,+902125146575,info@han1772.com,https://www.han1772.com/iletisim/,https://www.han1772.com/,https://www.han1772.com/,https://www.han1772.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 6 page(s).,Hotel/accommodation keywords verified.,"Email extracted from official/relevant hotel page HTML/text.; Phone found on source page.; Checked URLs: https://www.han1772.com/, https://www.han1772.com/hakkimizda/, https://www.han1772.com/iletisim/, https://www.han1772.com/rezervasyon/, https://www.han1772.com/en/booknow/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,hotel-aldem-hotelaldem-com-36e1d53203,Hotel Aldem,,hotel,http://www.hotelaldem.com/,,+902125124079,info@hotelaldem.com,http://www.hotelaldem.com/,http://www.hotelaldem.com/,,http://www.hotelaldem.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: http://www.hotelaldem.com/, http://www.hotelaldem.com/about, http://www.hotelaldem.com/contact; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,hotel-black-tulip-hotelblacktulip-com-7e872ff80a,Hotel Black Tulip,,hotel,https://hotelblacktulip.com/,@blacktuliphotel,+905495140540,info@hotelblacktulip.com,https://hotelblacktulip.com/,https://hotelblacktulip.com/,https://hotelblacktulip.com/,https://hotelblacktulip.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://hotelblacktulip.com/, https://hotelblacktulip.com/hakkimizda, https://hotelblacktulip.com/iletisim; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,hotel-ephesus-hotelephesus-com-5d97c337f7,Hotel Ephesus,,hotel,https://hotelephesus.com/,@istanbulephesushotel,+902125185130,info@hotelephesus.com,https://hotelephesus.com/,https://hotelephesus.com/,https://hotelephesus.com/,https://hotelephesus.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 8 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://hotelephesus.com/, https://hotelephesus.com/hakkimizda/, https://hotelephesus.com/iletisim/, https://hotelephesus.com/misafir-anketi/, https://hotelephesus.com/hakkimizda/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,hotel-ibrahim-pasha-ibrahimpasha-com-917a1b8a3c,Hotel Ibrahim Pasha,,hotel,https://www.ibrahimpasha.com/,@hotelibrahimpasha,+902125180395,contact@ibrahimpasha.com,https://www.ibrahimpasha.com/contact-info.html,https://www.ibrahimpasha.com/,https://www.ibrahimpasha.com/contact-info.html,https://www.ibrahimpasha.com/contact-info.html,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 2 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://www.ibrahimpasha.com/, https://www.ibrahimpasha.com/contact-info.html; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,hotel-la-sera-hotellasera-com-904a6ecac9,Hotel La SERA,,hotel,https://hotellasera.com/,@hotellasera,+905335291985,info@hotellasera.com,https://hotellasera.com/,https://hotellasera.com/,https://hotellasera.com/,https://hotellasera.com/,,,100,A_APPROVED,email,reservation confirmation / pre-arrival email,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 3 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: https://hotellasera.com/, https://hotellasera.com/about/, https://hotellasera.com/contact/; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
2026-06-17,hotel-mosaic-mosaic-hotel-com-d4d873dc51,Hotel Mosaic,,hotel,http://www.mosaic-hotel.com/,@hotelmosaic,+902125129850,info@mosaic-hotel.com,http://www.mosaic-hotel.com/,http://www.mosaic-hotel.com/,http://www.mosaic-hotel.com/,http://www.mosaic-hotel.com/,,,100,A_APPROVED,email,WhatsApp check-in / pre-arrival message,Email-ready hotel lead. Source-valid hotel email found; decision-maker not required. Checked 5 page(s).,Hotel/accommodation keywords verified.,"Email extracted from mailto link on official/relevant hotel page.; Phone found on source page.; Checked URLs: http://www.mosaic-hotel.com/, http://www.mosaic-hotel.com/homepage/about-us.html, http://www.mosaic-hotel.com/booking/suis2.html, http://www.mosaic-hotel.com/iletisim.html, http://www.mosaic-hotel.com/booking/index.html; Decision maker optional by 2026-06-15 rule change.; No inferred email used."
