processed_at,business_name,city,category,website,domain,best_email,all_emails,email_source_url,pages_checked,source_url,google_maps_url,place_id
2026-06-19T08:45:20Z,bosporuscruise.com,,,https://bosporuscruise.com,bosporuscruise.com,info@bosporuscruise.com,info@bosporuscruise.com,https://bosporuscruise.com/,6,,,
2026-06-19T08:45:44Z,freeistanbultours.com,,,https://freeistanbultours.com,freeistanbultours.com,freeistanbultoursturkey@gmail.com,freeistanbultoursturkey@gmail.com,https://www.freeistanbultours.com/contact/,5,,,
2026-06-19T08:45:54Z,khanhotel.com,,,https://khanhotel.com,khanhotel.com,info@khanhotel.com,info@khanhotel.com;kvkk@khanhotel.com,https://www.khanhotel.com/,5,,,
2026-06-19T08:46:29Z,royallineholidays.com,,,https://royallineholidays.com,royallineholidays.com,info@royallineholidays.com,info@royallineholidays.com;support@royallineholidays.com,https://www.royallineholidays.com/,4,,,
2026-06-19T08:46:48Z,akdenizgezifirsatlari.com,,,https://akdenizgezifirsatlari.com,akdenizgezifirsatlari.com,info@akdenizgezifirsatlari.com,info@akdenizgezifirsatlari.com.tr;info@akdenizgezifirsatlari.com,https://akdenizgezifirsatlari.com/kvkk,7,,,
2026-06-19T08:46:55Z,atteliahealthtour.com,,,https://atteliahealthtour.com,atteliahealthtour.com,info@atteliahealthtour.com,info@atteliahealthtour.com;aesthetic@atteliahealthtour.com;org@atteliadental.com;vacation@atteliadental.com;org@atteliahealthtour.com;vacation@atteliahealthtour.com,https://atteliahealthtour.com/,5,,,
2026-06-19T08:47:03Z,raftingo.com,,,https://raftingo.com,raftingo.com,raftingo007@gmail.com,raftingo007@gmail.com,https://www.raftingo.com/,5,,,
2026-06-19T08:47:10Z,bosphoruscruise.com.tr,,,https://bosphoruscruise.com.tr,bosphoruscruise.com.tr,info@bosphoruscruise.com.tr,info@bosphoruscruise.com.tr,https://www.bosphoruscruise.com.tr/,4,,,
2026-06-19T08:47:32Z,isratur.com.tr,,,https://isratur.com.tr,isratur.com.tr,info@isratur.com.tr,info@isratur.com.tr,https://isratur.com.tr/index,8,,,
2026-06-19T08:47:40Z,scoprireistanbul.com,,,https://scoprireistanbul.com,scoprireistanbul.com,info@scoprireistanbul.com,info@scoprireistanbul.com,https://www.scoprireistanbul.com/,2,,,
2026-06-19T08:48:09Z,turtim.com,,,https://turtim.com,turtim.com,info@turtim.com,info@turtim.com;info@flamingotur.com;flamingoofdubai@gmail.com;flamingovibetourism@gmail.com;travellencerjoe@gmail.com;oubaiflamingo@gmail.com;btsheel.bsheel@gmail.com;youremail@gmail.com,https://www.turtim.com/en,8,,,
2026-06-19T08:48:17Z,antalyameraki.com.tr,,,https://antalyameraki.com.tr,antalyameraki.com.tr,beserkavaz@gmail.com,beserkavaz@gmail.com,https://antalyameraki.com.tr/,1,,,
2026-06-19T08:48:35Z,skybusinesshotel.com,,,https://skybusinesshotel.com,skybusinesshotel.com,info@skybusinesshotel.com,info@skybusinesshotel.com;rezervasyon@skybusinesshotel.com;banketsatis@skybusinesshotel.com;kvkk@skybusinesshotel.com,http://skybusinesshotel.com/,4,,,
2026-06-19T08:48:41Z,derinnlara.com.tr,,,https://derinnlara.com.tr,derinnlara.com.tr,sales@derinnhotels.com,info@derinnhotels.com;sales@derinnhotels.com;res.lara@derinnhotels.com,https://derinnlara.com.tr/,7,,,
2026-06-19T08:48:58Z,startotel.com,,,https://startotel.com,startotel.com,info@startotel.com,info@startotel.com,https://startotel.com/,7,,,
2026-06-19T08:49:29Z,busetatravel.com,,,https://busetatravel.com,busetatravel.com,info@busetatravel.com,info@busetatravel.com,https://busetatravel.com/tr,8,,,
2026-06-19T08:49:41Z,darusultan.com,,,https://darusultan.com,darusultan.com,info@darusultan.com,info@darusultan.com,http://darusultan.com/,3,,,
2026-06-19T08:49:52Z,htsheltontravel.com,,,https://htsheltontravel.com,htsheltontravel.com,info@htsheltontravel.com,info@htsheltontravel.com,https://htsheltontravel.com/,5,,,
2026-06-19T08:50:11Z,skykamerantalya.com,,,https://skykamerantalya.com,skykamerantalya.com,info@skykamerantalya.com,info@skykamerantalya.com,https://skykamerantalya.com/tr/iletisim,3,,,
2026-06-19T08:50:17Z,almesuite.com,,,https://almesuite.com,almesuite.com,almepalace@gmail.com,almepalace@gmail.com;vipsuitekadikoy@gmail.com,https://almesuite.com/contact.html,3,,,
2026-06-19T08:51:02Z,bosforcruise.com,,,https://bosforcruise.com,bosforcruise.com,info@bosforcruise.com,info@bosforcruise.com,https://www.bosforcruise.com/,5,,,
2026-06-19T08:51:15Z,safirtour.com,,,https://safirtour.com,safirtour.com,info@safirtour.com,info@safirtour.com;bilgi@safirtour.com,https://safirtour.com/,5,,,
2026-06-19T08:52:05Z,miapera.com,,,https://miapera.com,miapera.com,reservation@miapera.com,reservation@miapera.com;reservation@emperyalotelcilik.com,https://miapera.com/,3,,,
2026-06-19T08:52:13Z,rkturizm.com,,,https://rkturizm.com,rkturizm.com,info@rkturizm.com,info@rkturizm.com;kvkk@rkturizm.com.tr;kep@rkturizm.com.tr,https://rkturizm.com/,6,,,
2026-06-19T08:52:21Z,sevencityhotel.com,,,https://sevencityhotel.com,sevencityhotel.com,info@sevencityhotel.com,info@sevencityhotel.com,https://www.sevencityhotel.com/,8,,,
2026-06-19T08:52:33Z,galatatimes.com,,,https://galatatimes.com,galatatimes.com,info@galatatimes.com,info@galatatimes.com,https://www.galatatimes.com/iletisim,3,,,
2026-06-19T08:52:43Z,berraksuhotel.com,,,https://berraksuhotel.com,berraksuhotel.com,info@berraksuhotel.com,info@berraksuhotel.com,https://berraksuhotel.com/,8,,,
2026-06-19T08:52:48Z,guidedistanbultours.com,,,https://guidedistanbultours.com,guidedistanbultours.com,info@guidedistanbultours.com,info@guidedistanbultours.com;gitreservations@gmail.com;info@guided.com,https://www.guidedistanbultours.com/,8,,,
2026-06-19T08:53:00Z,villaperla.com,,,https://villaperla.com,villaperla.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,https://www.villaperla.com/,1,,,
2026-06-19T08:53:10Z,everytours.com,,,https://everytours.com,everytours.com,reservation@everytours.com,help@everytours.com;reservation@everytours.com,https://everytours.com/,2,,,
2026-06-19T08:53:17Z,peratulip.com,,,https://peratulip.com,peratulip.com,info@tuliphotels.com.tr,info@tuliphotels.com.tr,https://www.peratulip.com/,5,,,
2026-06-19T08:53:43Z,mediterraarthotel.com,,,https://mediterraarthotel.com,mediterraarthotel.com,info@mediterraarthotel.com,info@mediterraarthotel.com,https://mediterraarthotel.com/,3,,,
2026-06-19T08:53:58Z,dorapera.com,,,https://dorapera.com,dorapera.com,info@dorapera.com,info@dorapera.com,https://dorapera.com/,4,,,
2026-06-19T08:54:08Z,haytayollardatravel.com,,,https://haytayollardatravel.com,haytayollardatravel.com,info@haytayollardatravel.com,info@haytayollardatravel.com,https://www.haytayollardatravel.com/,7,,,
2026-06-19T08:54:47Z,talyatur.com,,,https://talyatur.com,talyatur.com,info@talyatur.com,info@talyatur.com,https://talyatur.com/,4,,,
2026-06-19T08:55:00Z,risaletturizm.com,,,https://risaletturizm.com,risaletturizm.com,info@risaletturizm.com,info@risaletturizm.com,https://risaletturizm.com/iletisim/,5,,,
2026-06-19T08:55:17Z,hotel.lykia-group.com,,,https://hotel.lykia-group.com,hotel.lykia-group.com,info@lykia-group.com,info@lykia-group.com,https://hotel.lykia-group.com/,3,,,
2026-06-19T08:55:26Z,tolimtur.com,,,https://tolimtur.com,tolimtur.com,info@tolimtur.com,info@tolimtur.com,https://tolimtur.com/,8,,,
2026-06-19T08:55:33Z,mondotouristic.com,,,https://mondotouristic.com,mondotouristic.com,info@mondotouristic.com,info@mondotouristic.com;ornek@email.com,https://www.mondotouristic.com/,4,,,
2026-06-19T08:55:40Z,bluebrotherstour.com,,,https://bluebrotherstour.com,bluebrotherstour.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com;54b4aac306184111a223c0f4aea635c3@sentry.wixpress.com;cd64ba1f47df485bba2b0076c0dd3b25@sentry.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com;18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com;ed436f5053144538958ad06a5005e99a@sentry.wixpress.com;460ff4620fa44cba8df530afde949785@sentry.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com;5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com;271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com;bluebrothersads@gmail.com,https://www.bluebrotherstour.com/,2,,,
2026-06-19T08:55:47Z,tuvanahotel.com,,,https://tuvanahotel.com,tuvanahotel.com,info@tuvanahotel.com,info@tuvanahotel.com,https://tuvanahotel.com/,3,,,
2026-06-19T08:56:00Z,swhite.rezervasyonal.com,,,https://swhite.rezervasyonal.com,swhite.rezervasyonal.com,swhitehotel2024@gmail.com,swhitehotel2024@gmail.com,https://swhite.rezervasyonal.com/,1,,,
2026-06-19T08:56:06Z,ahlanantalya.com,,,https://ahlanantalya.com,ahlanantalya.com,info@ahlanantalya.com,info@ahlanantalya.com,https://ahlanantalya.com/contact-us,4,,,
2026-06-19T08:56:13Z,eleganceeasthotel.com,,,https://eleganceeasthotel.com,eleganceeasthotel.com,info@eleganceeasthotel.com,info@eleganceeasthotel.com,https://eleganceeasthotel.com/,3,,,
2026-06-19T08:56:20Z,mandalinotel.com.tr,,,https://mandalinotel.com.tr,mandalinotel.com.tr,bilgi@mandalinotel.com.tr,bilgi@mandalinotel.com.tr,https://www.mandalinotel.com.tr/tr,8,,,
2026-06-19T08:56:33Z,bosphorustoursistanbul.com,,,https://bosphorustoursistanbul.com,bosphorustoursistanbul.com,info@bosphorustoursistanbul.com,info@bosphorustoursistanbul.com,https://www.bosphorustoursistanbul.com/,5,,,
2026-06-19T08:56:52Z,expoparkhotel.com.tr,,,https://expoparkhotel.com.tr,expoparkhotel.com.tr,info@expoparkhotel.com,info@expoparkhotel.com,https://www.expoparkhotel.com.tr/tr,8,,,
2026-06-19T08:57:04Z,delightdeluxehotel.com,,,https://delightdeluxehotel.com,delightdeluxehotel.com,info@delightdeluxehotel.com,info@delightdeluxehotel.com,http://delightdeluxehotel.com/,1,,,
2026-06-19T08:57:16Z,twentyhotel.com,,,https://twentyhotel.com,twentyhotel.com,info@twentyhotel.com,info@twentyhotel.com;micah@micahrich.com,https://twentyhotel.com/,2,,,
2026-06-19T08:57:29Z,tugitotravel.com,,,https://tugitotravel.com,tugitotravel.com,info@tugitotravel.com,info@tugitotravel.com,https://www.tugitotravel.com/,1,,,
2026-06-19T08:57:49Z,zeniaotel.com,,,https://zeniaotel.com,zeniaotel.com,info@zeniaotel.com,info@zeniaotel.com,https://zeniaotel.com/,6,,,
2026-06-19T08:58:06Z,hanatravel.com,,,https://hanatravel.com,hanatravel.com,info@hanatravel.com,info@hanatravel.com,https://www.hanatravel.com/,8,,,
2026-06-19T08:58:22Z,citiusviptransfer.com,,,https://citiusviptransfer.com,citiusviptransfer.com,07citius@gmail.com,07citius@gmail.com,https://www.citiusviptransfer.com/,3,,,
2026-06-19T08:58:36Z,tolerancetravel.com.tr,,,https://tolerancetravel.com.tr,tolerancetravel.com.tr,info@tolerancetravel.com.tr,bilgi@tolerancetravel.com.tr;info@tolerancetravel.com.tr,https://tolerancetravel.com.tr/p/cookie-policy,6,,,
2026-06-19T08:59:04Z,bianchohotel.com,,,https://bianchohotel.com,bianchohotel.com,info@bianchohotel.com,info@bianchohotel.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com;baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com;0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com;460ff4620fa44cba8df530afde949785@sentry.wixpress.com;ed436f5053144538958ad06a5005e99a@sentry.wixpress.com;18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com;78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com;271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com;5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,https://www.bianchohotel.com/,3,,,
2026-06-19T08:59:13Z,safariotel.com,,,https://safariotel.com,safariotel.com,info@safariotel.com,info@safariotel.com,https://safariotel.com/,6,,,
2026-06-19T08:59:29Z,solymostravel.com,,,https://solymostravel.com,solymostravel.com,info@solymostravel.com,//info@solymostravel.com;info@solymostravel.com;//info@travellerschoos.com;info@travellerschoos.com;xxxxxxxx@xxxx.com,https://www.solymostravel.com/,8,,,
2026-06-19T09:00:03Z,argoshotel.com,,,https://argoshotel.com,argoshotel.com,argos@argoshotel.com,argos@argoshotel.com,https://www.argoshotel.com/tr,8,,,
2026-06-19T09:00:16Z,kuzenotel.com.tr,,,https://kuzenotel.com.tr,kuzenotel.com.tr,rezervasyon@kuzenotel.com,kuzenotel@gmail.com;rezervasyon@kuzenotel.com,https://www.kuzenotel.com.tr/,4,,,
2026-06-19T09:00:31Z,ozkavakboutiquehotel.com.tr,,,https://ozkavakboutiquehotel.com.tr,ozkavakboutiquehotel.com.tr,info@ozkavakboutiquehotel.com.tr,info@ozkavakboutiquehotel.com.tr,https://ozkavakboutiquehotel.com.tr/,8,,,
2026-06-19T09:01:14Z,artnouveaupera.net,,,https://artnouveaupera.net,artnouveaupera.net,info@artnouveaupera.com,info@artnouveaupera.com;info@artnouveaugalata.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com;1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com;8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,https://www.artnouveaupera.net/,4,,,
2026-06-19T09:01:36Z,vipponholidays.com,,,https://vipponholidays.com,vipponholidays.com,info@vipponholidays.com,info@vipponholidays.com,https://vipponholidays.com/,5,,,
2026-06-19T09:02:09Z,meraparkotel.com,,,https://meraparkotel.com,meraparkotel.com,meraparkhotel@hotmail.com,meraparkhotel@hotmail.com,https://www.meraparkotel.com/,1,,,
2026-06-19T09:02:18Z,salasuites.net,,,https://salasuites.net,salasuites.net,info@salasuites.net,info@salasuites.net;info@salasuites.com.tr,https://salasuites.net/,3,,,
2026-06-19T09:02:38Z,louis.com.tr,,,https://louis.com.tr,louis.com.tr,reservation@louis.com.tr,reservation@louis.com.tr;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,https://www.louis.com.tr/,3,,,
2026-06-19T09:02:44Z,bosphoruscruise.net,,,https://bosphoruscruise.net,bosphoruscruise.net,info@bosphoruscruise.net,info@bosphoruscruise.net,https://www.bosphoruscruise.net/,8,,,
2026-06-19T09:02:52Z,redwhitetours.com,,,https://redwhitetours.com,redwhitetours.com,redwhitetours@gmail.com,redwhitetours@gmail.com,https://redwhitetours.com/,3,,,
2026-06-19T09:03:14Z,theothertour.com,,,https://theothertour.com,theothertour.com,info@theothertour.com,info@theothertour.com,https://theothertour.com/,8,,,
2026-06-19T09:03:19Z,antalya-tours.com,,,https://antalya-tours.com,antalya-tours.com,info@sojournturkey.com,info@sojournturkey.com,https://www.antalya-tours.com/,6,,,
2026-06-19T09:03:33Z,seentravels.com,,,https://seentravels.com,seentravels.com,info@seentravels.com,info@seentravels.com;privacy@seentravels.com,https://seentravels.com/,4,,,
2026-06-19T09:04:15Z,atallahotel.com,,,https://atallahotel.com,atallahotel.com,info@atallahotel.com,info@atallahotel.com,https://atallahotel.com/iletisim.php,4,,,
2026-06-19T09:04:24Z,antalyayachtrent.com,,,https://antalyayachtrent.com,antalyayachtrent.com,info@antalyayachtrent.com,info@antalyayachtrent.com,https://antalyayachtrent.com/,4,,,
2026-06-19T09:04:32Z,hotelmola.com,,,https://hotelmola.com,hotelmola.com,info@molagalata.com,info@molagalata.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;460ff4620fa44cba8df530afde949785@sentry.wixpress.com;ed436f5053144538958ad06a5005e99a@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;a18507e8883842d8a1ba47257fee81ac@sentry.wixpress.com;271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com,https://www.hotelmola.com/,2,,,
2026-06-19T09:04:49Z,alamgirtours.com,,,https://alamgirtours.com,alamgirtours.com,info@alamgirtours.com,info@alamgirtours.com,https://alamgirtours.com/,4,,,
2026-06-19T09:05:16Z,btstur.com,,,https://btstur.com,btstur.com,info@btstur.com,info@btstur.com;ornek@eposta.com;you@email.com;sie@email.com,https://btstur.com/,1,,,
2026-06-19T09:05:38Z,bargilyaturizm.com,,,https://bargilyaturizm.com,bargilyaturizm.com,reservation@bargilyaturizm.com,info@bargilyaturizm.com;reservation@bargilyaturizm.com;xxxxxxxx@xxxx.com;reservation@batgilyaturizm.com,https://bargilyaturizm.com/kvkk,7,,,
2026-06-19T09:05:47Z,hotelatici.com,,,https://hotelatici.com,hotelatici.com,info@hotelatici.com,info@hotelatici.com,https://www.hotelatici.com/,2,,,
2026-06-19T09:05:54Z,lunablutravel.com,,,https://lunablutravel.com,lunablutravel.com,info@lunablutravel.com,info@lunablutravel.com,https://lunablutravel.com/,4,,,
2026-06-19T09:06:14Z,istanbulguideservices.com,,,https://istanbulguideservices.com,istanbulguideservices.com,info@istanbulguideservices.com,info@istanbulguideservices.com,https://istanbulguideservices.com/,2,,,
2026-06-19T09:06:26Z,mevrehotel.com,,,https://mevrehotel.com,mevrehotel.com,info@mevrehotel.com,info@mevrehotel.com,https://mevrehotel.com/iletisim,3,,,
2026-06-19T09:06:37Z,tatilsay.com,,,https://tatilsay.com,tatilsay.com,info@sayantalia.com,info@sayantalia.com,https://tatilsay.com/,8,,,
2026-06-19T09:06:50Z,bestur.com.tr,,,https://bestur.com.tr,bestur.com.tr,info@bestur.com.tr,info@bestur.com.tr,https://bestur.com.tr/,5,,,
2026-06-19T09:07:05Z,magnovastudios.com,,,https://magnovastudios.com,magnovastudios.com,info@magnovastudios.com,info@magnovasuites.com;info@magnovastudios.com,https://www.magnovastudios.com/tr/iletisim/,4,,,
2026-06-19T09:07:43Z,istanbulseyahat.com.tr,,,https://istanbulseyahat.com.tr,istanbulseyahat.com.tr,info@istanbulseyahat.com.tr,info@istanbulseyahat.com.tr,https://istanbulseyahat.com.tr/,8,,,
2026-06-19T09:07:53Z,sawairport.com,,,https://sawairport.com,sawairport.com,info@sawairport.com,info@sawairport.com,https://sawairport.com/,8,,,
2026-06-19T09:08:00Z,etstur.com,,,https://etstur.com,etstur.com,ileti@etstur.com,ileti@etstur.com;merkezsatis@etstur.com,https://www.etstur.com/,7,,,
2026-06-19T09:08:18Z,transferistanbul.com.tr,,,https://transferistanbul.com.tr,transferistanbul.com.tr,info@transferistanbul.com.tr,info@transferistanbul.com.tr,https://www.transferistanbul.com.tr/,8,,,
2026-06-19T09:08:30Z,velenatravel.com,,,https://velenatravel.com,velenatravel.com,info@velenatravel.com,info@velenatravel.com,https://velenatravel.com/,4,,,
2026-06-19T09:08:52Z,turistatravel.com,,,https://turistatravel.com,turistatravel.com,info@turistatravel.com,info@turistatravel.com;hello@viptralux.com,https://turistatravel.com/,7,,,
2026-06-19T09:09:19Z,sunrisepansiyon.eatbu.com,,,https://sunrisepansiyon.eatbu.com,sunrisepansiyon.eatbu.com,sunriseotel@yahoo.com,sunriseotel@yahoo.com,https://sunrisepansiyon.eatbu.com/?lang=en,1,,,
2026-06-19T09:09:29Z,antalyadailytours.com,,,https://antalyadailytours.com,antalyadailytours.com,info@antalyadailytours.com,info@antalyadailytours.com;u00a0info@antalyadailytours.com,https://www.antalyadailytours.com/,7,,,
2026-06-19T09:09:59Z,acetestravel.com,,,https://acetestravel.com,acetestravel.com,info@acetestravel.com,info@acetestravel.com,https://acetestravel.com/,8,,,
2026-06-19T09:10:08Z,hurkantour.com,,,https://hurkantour.com,hurkantour.com,info@hurkantour.com,info@hurkantour.com,https://hurkantour.com/,8,,,
2026-06-19T09:10:16Z,funcheck24travel.com,,,https://funcheck24travel.com,funcheck24travel.com,info@funcheck24travel.com,info@funcheck24travel.com,https://funcheck24travel.com/,8,,,
2026-06-19T09:10:35Z,icetransfer.com.tr,,,https://icetransfer.com.tr,icetransfer.com.tr,info@icetransfer.com.tr,info@icetransfer.com.tr,https://www.icetransfer.com.tr/,4,,,
2026-06-19T09:10:43Z,hostelworld.com,,,https://hostelworld.com,hostelworld.com,dataprotectionofficer@hostelworld.com,u002f16050649d85f0a6af342ff29b78dc7ef@o1047055.ingest.sentry.io;dataprotectionofficer@hostelworld.com;corporate@hostelworld.com;u003edataprotectionofficer@hostelworld.com;u003ecorporate@hostelworld.com,https://www.hostelworld.com/legal/security-privacy/,7,,,
2026-06-19T09:10:58Z,asfars.com,,,https://asfars.com,asfars.com,info@asfars.com,info@asfars.com,https://asfars.com/,1,,,
2026-06-19T09:11:07Z,halimtransfer.com,,,https://halimtransfer.com,halimtransfer.com,info@halimtransfer.com,info@halimtransfer.com,https://halimtransfer.com/,8,,,
2026-06-19T09:11:17Z,nirvanatour.com,,,https://nirvanatour.com,nirvanatour.com,contact@nirvanatour.com,contact@nirvanatour.com;info@travelantalya.com;info@nirvanatour.com,https://nirvanatour.com/,8,,,
2026-06-19T09:11:40Z,verasuites.net,,,https://verasuites.net,verasuites.net,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,https://www.verasuites.net/,1,,,
2026-06-19T09:11:45Z,travelinnturkey.com,,,https://travelinnturkey.com,travelinnturkey.com,info@travelinnturkey.com,info@travelinnturkey.com,https://travelinnturkey.com/en,8,,,
2026-06-19T09:12:20Z,voyagesturquie.com,,,https://voyagesturquie.com,voyagesturquie.com,info@voyagesturquie.com,info@voyagesturquie.com,https://www.voyagesturquie.com/,5,,,
2026-06-19T09:12:37Z,ucantravel.tr,,,https://ucantravel.tr,ucantravel.tr,info@ucantravel.tr,//info@ucantravel.tr;info@ucantravel.tr;//info@travellerschoos.com;info@travellerschoos.com;xxxxxxxx@xxxx.com,https://ucantravel.tr/,8,,,
2026-06-19T09:13:26Z,antalyabluetransfer.com,,,https://antalyabluetransfer.com,antalyabluetransfer.com,info@antalyabluetransfer.com,info@antalyabluetransfer.com,https://www.antalyabluetransfer.com/,8,,,
2026-06-19T09:13:39Z,thelifeco.com,,,https://thelifeco.com,thelifeco.com,info@thelifeco.com,info@thelifeco.com;bodrum@thelifeco.com;antalya@thelifeco.com;phuket@thelifeco.com;jobs@thelifeco.com;shop@thelifeco.com,https://www.thelifeco.com/en/,7,,,
2026-06-19T09:13:53Z,localcappadocia.com,,,https://localcappadocia.com,localcappadocia.com,info@white-mole-838061.hostingersite.com,info@white-mole-838061.hostingersite.com;websitesi@white-mole-838061.hostingersite.com,https://localcappadocia.com/,8,,,
2026-06-19T09:14:15Z,seyasuites.com,,,https://seyasuites.com,seyasuites.com,info@seyasuites.com,info@seyasuites.com;sezgin@seyasuites.com,https://seyasuites.com/,2,,,
