processed_at,status,business_name,city,category,website,domain,best_email,all_emails,email_source_url,pages_checked,checked_urls,reason,source_url,google_maps_url,place_id
2026-06-19T08:44:54Z,no_email,grandhalic.com,,,https://grandhalic.com,grandhalic.com,,,,2,https://www.grandhalic.com/ | https://www.grandhalic.com/iletisim,no_source_visible_email,,,
2026-06-19T08:44:59Z,found,luckymonkeyhotel.com,,,https://luckymonkeyhotel.com,luckymonkeyhotel.com,fo@luckymonkeyhotel.com,fo@luckymonkeyhotel.com,https://www.luckymonkeyhotel.com/,1,https://www.luckymonkeyhotel.com/,source_visible_email_found,,,
2026-06-19T08:45:07Z,found,gezinomi.com,,,https://gezinomi.com,gezinomi.com,ornek@mail.com,ornek@mail.com,https://www.gezinomi.com/iletisim,6,https://www.gezinomi.com/ | https://www.gezinomi.com/otelleri/2026-erken-rezervasyon-otelleri | https://www.gezinomi.com/hakkimizda | https://www.gezinomi.com/iletisim | https://www.gezinomi.com/kvkk | https://www.gezinomi.com/rezervasyon-sorgulama,source_visible_email_found,,,
2026-06-19T08:45:20Z,found,bosporuscruise.com,,,https://bosporuscruise.com,bosporuscruise.com,info@bosporuscruise.com,info@bosporuscruise.com,https://bosporuscruise.com/,6,https://bosporuscruise.com/ | https://bosporuscruise.com/about-us/ | https://bosporuscruise.com/corporate-events/ | https://bosporuscruise.com/contact/ | https://bosporuscruise.com/privacy-policy-2/ | https://bosporuscruise.com/contact/,source_visible_email_found,,,
2026-06-19T08:45:44Z,found,freeistanbultours.com,,,https://freeistanbultours.com,freeistanbultours.com,freeistanbultoursturkey@gmail.com,freeistanbultoursturkey@gmail.com,https://www.freeistanbultours.com/contact/,5,https://www.freeistanbultours.com/ | https://www.freeistanbultours.com/about-us/ | https://www.freeistanbultours.com/contact/ | https://www.freeistanbultours.com/privacy-policy/ | https://www.freeistanbultours.com/contact/,source_visible_email_found,,,
2026-06-19T08:45:54Z,found,khanhotel.com,,,https://khanhotel.com,khanhotel.com,info@khanhotel.com,info@khanhotel.com;kvkk@khanhotel.com,https://www.khanhotel.com/,5,https://www.khanhotel.com/ | https://www.khanhotel.com/iletisim/ | https://www.khanhotel.com/kvkk-aydinlatma-metni/ | https://www.khanhotel.com/en/contact/ | https://www.khanhotel.com/iletisim/,source_visible_email_found,,,
2026-06-19T08:46:24Z,no_email,bbusinesshotel.com,,,https://bbusinesshotel.com,bbusinesshotel.com,,,,8,https://bbusinesshotel.com/ | https://bbusinesshotel.com/contact | https://bbusinesshotel.com/contact-us | https://bbusinesshotel.com/contacts | https://bbusinesshotel.com/iletisim | https://bbusinesshotel.com/ileti%C5%9Fim | https://bbusinesshotel.com/tr/iletisim | https://bbusinesshotel.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:46:29Z,found,royallineholidays.com,,,https://royallineholidays.com,royallineholidays.com,info@royallineholidays.com,info@royallineholidays.com;support@royallineholidays.com,https://www.royallineholidays.com/,4,https://www.royallineholidays.com/ | https://www.royallineholidays.com/Registration_Terms_Conditions.aspx | https://www.royallineholidays.com/contact-us | https://www.royallineholidays.com/QuickLinks,source_visible_email_found,,,
2026-06-19T08:46:42Z,no_email,portbosphorushotel.com,,,https://portbosphorushotel.com,portbosphorushotel.com,,,,8,https://portbosphorushotel.com/ | https://portbosphorushotel.com/contact | https://portbosphorushotel.com/contact-us | https://portbosphorushotel.com/contacts | https://portbosphorushotel.com/iletisim | https://portbosphorushotel.com/ileti%C5%9Fim | https://portbosphorushotel.com/tr/iletisim | https://portbosphorushotel.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:46:48Z,found,akdenizgezifirsatlari.com,,,https://akdenizgezifirsatlari.com,akdenizgezifirsatlari.com,info@akdenizgezifirsatlari.com,info@akdenizgezifirsatlari.com.tr;info@akdenizgezifirsatlari.com,https://akdenizgezifirsatlari.com/kvkk,7,https://akdenizgezifirsatlari.com/ | https://akdenizgezifirsatlari.com/hakkimizda | https://akdenizgezifirsatlari.com/iletisim | https://akdenizgezifirsatlari.com/erken-rezervasyon-turlari | https://akdenizgezifirsatlari.com/kvkk | https://akdenizgezifirsatlari.com/satis-sozlesmesi | https://akdenizgezifirsatlari.com/mybooking,source_visible_email_found,,,
2026-06-19T08:46:55Z,found,atteliahealthtour.com,,,https://atteliahealthtour.com,atteliahealthtour.com,info@atteliahealthtour.com,info@atteliahealthtour.com;aesthetic@atteliahealthtour.com;org@atteliadental.com;vacation@atteliadental.com;org@atteliahealthtour.com;vacation@atteliahealthtour.com,https://atteliahealthtour.com/,5,https://atteliahealthtour.com/ | https://atteliahealthtour.com/about-us | https://atteliahealthtour.com/contact | https://atteliahealthtour.com/privacy-policy | https://atteliahealthtour.com/cookie-policy,source_visible_email_found,,,
2026-06-19T08:47:03Z,found,raftingo.com,,,https://raftingo.com,raftingo.com,raftingo007@gmail.com,raftingo007@gmail.com,https://www.raftingo.com/,5,https://www.raftingo.com/ | https://www.raftingo.com/antalya-da-rafting | https://www.raftingo.com/raftingo-iletisim | https://www.raftingo.com/antalya-da-rafting/adventures-kisisel-veri-ve-gizlilik-politikasi | https://www.raftingo.com/antalya-da-rafting/mesafeli-satis-sozlesmesi,source_visible_email_found,,,
2026-06-19T08:47:10Z,found,bosphoruscruise.com.tr,,,https://bosphoruscruise.com.tr,bosphoruscruise.com.tr,info@bosphoruscruise.com.tr,info@bosphoruscruise.com.tr,https://www.bosphoruscruise.com.tr/,4,https://www.bosphoruscruise.com.tr/ | https://www.bosphoruscruise.com.tr/about-us | https://www.bosphoruscruise.com.tr/contact-us | https://www.bosphoruscruise.com.tr/privacy-policy,source_visible_email_found,,,
2026-06-19T08:47:22Z,no_email,turzoom.com,,,https://turzoom.com,turzoom.com,,,,8,https://turzoom.com/ | https://turzoom.com/contact | https://turzoom.com/contact-us | https://turzoom.com/contacts | https://turzoom.com/iletisim | https://turzoom.com/ileti%C5%9Fim | https://turzoom.com/tr/iletisim | https://turzoom.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:47:27Z,no_email,luxtravelstours.com,,,https://luxtravelstours.com,luxtravelstours.com,,,,8,https://luxtravelstours.com/ | https://luxtravelstours.com/contact | https://luxtravelstours.com/contact-us | https://luxtravelstours.com/contacts | https://luxtravelstours.com/iletisim | https://luxtravelstours.com/ileti%C5%9Fim | https://luxtravelstours.com/tr/iletisim | https://luxtravelstours.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:47:32Z,found,isratur.com.tr,,,https://isratur.com.tr,isratur.com.tr,info@isratur.com.tr,info@isratur.com.tr,https://isratur.com.tr/index,8,https://isratur.com.tr/index | https://isratur.com.tr/iletisim | https://isratur.com.tr/kurumsal | https://isratur.com.tr/iletisim | https://www.isratur.com.tr/iletisim | https://isratur.com.tr/index | https://isratur.com.tr/contact-us | https://isratur.com.tr/index,source_visible_email_found,,,
2026-06-19T08:47:40Z,found,scoprireistanbul.com,,,https://scoprireistanbul.com,scoprireistanbul.com,info@scoprireistanbul.com,info@scoprireistanbul.com,https://www.scoprireistanbul.com/,2,https://www.scoprireistanbul.com/ | https://www.scoprireistanbul.com/mesafeli-satis-sozlesmesi/,source_visible_email_found,,,
2026-06-19T08:48:09Z,found,turtim.com,,,https://turtim.com,turtim.com,info@turtim.com,info@turtim.com;info@flamingotur.com;flamingoofdubai@gmail.com;flamingovibetourism@gmail.com;travellencerjoe@gmail.com;oubaiflamingo@gmail.com;btsheel.bsheel@gmail.com;youremail@gmail.com,https://www.turtim.com/en,8,https://www.turtim.com/en | https://business.turtim.com/privacy | https://www.turtim.com/en/contact | https://www.turtim.com/en/contact-us | https://www.turtim.com/en/contacts | https://www.turtim.com/en/iletisim | https://www.turtim.com/en/ileti%C5%9Fim | https://www.turtim.com/tr/iletisim,source_visible_email_found,,,
2026-06-19T08:48:17Z,found,antalyameraki.com.tr,,,https://antalyameraki.com.tr,antalyameraki.com.tr,beserkavaz@gmail.com,beserkavaz@gmail.com,https://antalyameraki.com.tr/,1,https://antalyameraki.com.tr/,source_visible_email_found,,,
2026-06-19T08:48:30Z,no_email,tourprivadoporestambul.com,,,https://tourprivadoporestambul.com,tourprivadoporestambul.com,,,,8,https://tourprivadoporestambul.com/ | https://tourprivadoporestambul.com/contact | https://tourprivadoporestambul.com/contact-us | https://tourprivadoporestambul.com/contacts | https://tourprivadoporestambul.com/iletisim | https://tourprivadoporestambul.com/ileti%C5%9Fim | https://tourprivadoporestambul.com/tr/iletisim | https://tourprivadoporestambul.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:48:35Z,found,skybusinesshotel.com,,,https://skybusinesshotel.com,skybusinesshotel.com,info@skybusinesshotel.com,info@skybusinesshotel.com;rezervasyon@skybusinesshotel.com;banketsatis@skybusinesshotel.com;kvkk@skybusinesshotel.com,http://skybusinesshotel.com/,4,http://skybusinesshotel.com/ | http://skybusinesshotel.com/about-us.html | http://skybusinesshotel.com/contact.html | http://skybusinesshotel.com/kvkk.html,source_visible_email_found,,,
2026-06-19T08:48:41Z,found,derinnlara.com.tr,,,https://derinnlara.com.tr,derinnlara.com.tr,sales@derinnhotels.com,info@derinnhotels.com;sales@derinnhotels.com;res.lara@derinnhotels.com,https://derinnlara.com.tr/,7,https://derinnlara.com.tr/ | https://derinnlara.com.tr/about-us/ | https://derinnlara.com.tr/contact/ | https://derinnlara.com.tr/about-us/ | https://derinnlara.com.tr/about-us/ | https://derinnlara.com.tr/contact/ | https://derinnlara.com.tr/contact/,source_visible_email_found,,,
2026-06-19T08:48:52Z,no_email,istairportshuttleservices.com,,,https://istairportshuttleservices.com,istairportshuttleservices.com,,,,8,https://istairportshuttleservices.com/ | https://istairportshuttleservices.com/contact | https://istairportshuttleservices.com/contact-us | https://istairportshuttleservices.com/contacts | https://istairportshuttleservices.com/iletisim | https://istairportshuttleservices.com/ileti%C5%9Fim | https://istairportshuttleservices.com/tr/iletisim | https://istairportshuttleservices.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:48:58Z,found,startotel.com,,,https://startotel.com,startotel.com,info@startotel.com,info@startotel.com,https://startotel.com/,7,https://startotel.com/ | https://startotel.com/sayfa/hakkimizda.html | https://startotel.com/iletisim.html | https://startotel.com/contact | https://startotel.com/contact-us | https://startotel.com/contacts | https://startotel.com/iletisim,source_visible_email_found,,,
2026-06-19T08:49:05Z,no_email,antalyabusinesshotel.com,,,https://antalyabusinesshotel.com,antalyabusinesshotel.com,,,,2,https://www.antalyabusinesshotel.com/ | https://www.antalyabusinesshotel.com/antalya-business-hotel/tr/iletisim,no_source_visible_email,,,
2026-06-19T08:49:17Z,no_email,ruinadalia.com.tr,,,https://ruinadalia.com.tr,ruinadalia.com.tr,,,,1,https://ruinadalia.com.tr/,no_source_visible_email,,,
2026-06-19T08:49:23Z,no_email,nidyahotelgalataport.com,,,https://nidyahotelgalataport.com,nidyahotelgalataport.com,,,,8,https://nidyahotelgalataport.com/ | https://nidyahotelgalataport.com/contact | https://nidyahotelgalataport.com/contact-us | https://nidyahotelgalataport.com/contacts | https://nidyahotelgalataport.com/iletisim | https://nidyahotelgalataport.com/ileti%C5%9Fim | https://nidyahotelgalataport.com/tr/iletisim | https://nidyahotelgalataport.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:49:29Z,found,busetatravel.com,,,https://busetatravel.com,busetatravel.com,info@busetatravel.com,info@busetatravel.com,https://busetatravel.com/tr,8,https://busetatravel.com/tr | https://busetatravel.com/tr/Hakk%C4%B1m%C4%B1zda-b%C3%B6l%C3%BCm%C3%BCm%C3%BCz-p2093 | https://busetatravel.com/tr/contact | https://busetatravel.com/tr | https://busetatravel.com/tr | https://busetatravel.com/tr | https://busetatravel.com/tr | https://busetatravel.com/tr,source_visible_email_found,,,
2026-06-19T08:49:36Z,no_email,kaleiciyatciliktour.com,,,https://kaleiciyatciliktour.com,kaleiciyatciliktour.com,,,,8,https://kaleiciyatciliktour.com/ | https://kaleiciyatciliktour.com/contact | https://kaleiciyatciliktour.com/contact-us | https://kaleiciyatciliktour.com/contacts | https://kaleiciyatciliktour.com/iletisim | https://kaleiciyatciliktour.com/ileti%C5%9Fim | https://kaleiciyatciliktour.com/tr/iletisim | https://kaleiciyatciliktour.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:49:41Z,found,darusultan.com,,,https://darusultan.com,darusultan.com,info@darusultan.com,info@darusultan.com,http://darusultan.com/,3,http://darusultan.com/ | http://darusultan.com/about.php | http://darusultan.com/contact.php,source_visible_email_found,,,
2026-06-19T08:49:47Z,no_email,karaztourism.com,,,https://karaztourism.com,karaztourism.com,,,,8,https://karaztourism.com/ | https://karaztourism.com/contact | https://karaztourism.com/contact-us | https://karaztourism.com/contacts | https://karaztourism.com/iletisim | https://karaztourism.com/ileti%C5%9Fim | https://karaztourism.com/tr/iletisim | https://karaztourism.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:49:52Z,found,htsheltontravel.com,,,https://htsheltontravel.com,htsheltontravel.com,info@htsheltontravel.com,info@htsheltontravel.com,https://htsheltontravel.com/,5,https://htsheltontravel.com/ | https://htsheltontravel.com/hakkimizda | https://htsheltontravel.com/iletisim | https://htsheltontravel.com/erken-rezervasyon | https://htsheltontravel.com/mybooking,source_visible_email_found,,,
2026-06-19T08:49:59Z,no_email,hotelbilgehan.com,,,https://hotelbilgehan.com,hotelbilgehan.com,,,,8,https://hotelbilgehan.com/ | https://hotelbilgehan.com/contact | https://hotelbilgehan.com/contact-us | https://hotelbilgehan.com/contacts | https://hotelbilgehan.com/iletisim | https://hotelbilgehan.com/ileti%C5%9Fim | https://hotelbilgehan.com/tr/iletisim | https://hotelbilgehan.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:50:03Z,no_email,routehotelkaleici.com,,,https://routehotelkaleici.com,routehotelkaleici.com,,,,8,https://routehotelkaleici.com/ | https://routehotelkaleici.com/contact | https://routehotelkaleici.com/contact-us | https://routehotelkaleici.com/contacts | https://routehotelkaleici.com/iletisim | https://routehotelkaleici.com/ileti%C5%9Fim | https://routehotelkaleici.com/tr/iletisim | https://routehotelkaleici.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:50:11Z,found,skykamerantalya.com,,,https://skykamerantalya.com,skykamerantalya.com,info@skykamerantalya.com,info@skykamerantalya.com,https://skykamerantalya.com/tr/iletisim,3,https://skykamerantalya.com/ | https://skykamerantalya.com/tr/hakkimizda | https://skykamerantalya.com/tr/iletisim,source_visible_email_found,,,
2026-06-19T08:50:17Z,found,almesuite.com,,,https://almesuite.com,almesuite.com,almepalace@gmail.com,almepalace@gmail.com;vipsuitekadikoy@gmail.com,https://almesuite.com/contact.html,3,https://almesuite.com/ | https://almesuite.com/hakkimizda.html | https://almesuite.com/contact.html,source_visible_email_found,,,
2026-06-19T08:50:25Z,failed,lamajahotel.com,,,https://lamajahotel.com,lamajahotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-19T08:51:02Z,found,bosforcruise.com,,,https://bosforcruise.com,bosforcruise.com,info@bosforcruise.com,info@bosforcruise.com,https://www.bosforcruise.com/,5,https://www.bosforcruise.com/ | https://www.bosforcruise.com/about-us | https://www.bosforcruise.com/contact-us | https://www.bosforcruise.com/tour/istanbul-private-corporate-events-and-company-organizations | https://www.bosforcruise.com/privacy-policy,source_visible_email_found,,,
2026-06-19T08:51:10Z,no_email,anascreccatravel.com,,,https://anascreccatravel.com,anascreccatravel.com,,,,8,https://anascreccatravel.com/ | https://anascreccatravel.com/contact | https://anascreccatravel.com/contact-us | https://anascreccatravel.com/contacts | https://anascreccatravel.com/iletisim | https://anascreccatravel.com/ileti%C5%9Fim | https://anascreccatravel.com/tr/iletisim | https://anascreccatravel.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:51:15Z,found,safirtour.com,,,https://safirtour.com,safirtour.com,info@safirtour.com,info@safirtour.com;bilgi@safirtour.com,https://safirtour.com/,5,https://safirtour.com/ | https://safirtour.com/hizmet/otel-rezervasyonu/ | http://safirtour.com/bizi-taniyin/ | https://safirtour.com/iletisim/ | https://safirtour.com/iletisim/,source_visible_email_found,,,
2026-06-19T08:52:05Z,found,miapera.com,,,https://miapera.com,miapera.com,reservation@miapera.com,reservation@miapera.com;reservation@emperyalotelcilik.com,https://miapera.com/,3,https://miapera.com/ | https://miapera.com/tr/iletisim | https://miapera.com/tr/kvkk,source_visible_email_found,,,
2026-06-19T08:52:13Z,found,rkturizm.com,,,https://rkturizm.com,rkturizm.com,info@rkturizm.com,info@rkturizm.com;kvkk@rkturizm.com.tr;kep@rkturizm.com.tr,https://rkturizm.com/,6,https://rkturizm.com/ | https://rkturizm.com/hakkimizda/ | https://rkturizm.com/iletisim/ | https://rkturizm.com/hakkimizda/ | https://rkturizm.com/iletisim/ | https://rkturizm.com/kvkk/,source_visible_email_found,,,
2026-06-19T08:52:20Z,failed,marriott.com,,,https://marriott.com,marriott.com,,,,0,,homepage_fetch_failed,,,
2026-06-19T08:52:21Z,found,sevencityhotel.com,,,https://sevencityhotel.com,sevencityhotel.com,info@sevencityhotel.com,info@sevencityhotel.com,https://www.sevencityhotel.com/,8,https://www.sevencityhotel.com/ | https://www.sevencityhotel.com/categories-hakkimizda | https://www.sevencityhotel.com/cmscorporate-iletisim | https://www.sevencityhotel.com/product-aile-odasi | https://www.sevencityhotel.com/product-iki-yatakli-uc-kisilik-oda | https://www.sevencityhotel.com/product-cift-kisilik-oda | https://www.sevencityhotel.com/product-tek-kisilik-oda | https://www.sevencityhotel.com/cms-kvkk-aydinlatma-metni,source_visible_email_found,,,
2026-06-19T08:52:29Z,no_email,adalyaporthotel.com,,,https://adalyaporthotel.com,adalyaporthotel.com,,,,8,https://adalyaporthotel.com/ | https://adalyaporthotel.com/contact | https://adalyaporthotel.com/contact-us | https://adalyaporthotel.com/contacts | https://adalyaporthotel.com/iletisim | https://adalyaporthotel.com/ileti%C5%9Fim | https://adalyaporthotel.com/tr/iletisim | https://adalyaporthotel.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:52:33Z,failed,sindbadistanbul.com,,,https://sindbadistanbul.com,sindbadistanbul.com,,,,0,,homepage_fetch_failed,,,
2026-06-19T08:52:33Z,found,galatatimes.com,,,https://galatatimes.com,galatatimes.com,info@galatatimes.com,info@galatatimes.com,https://www.galatatimes.com/iletisim,3,https://www.galatatimes.com/ | https://www.galatatimes.com/hakkimizda.html | https://www.galatatimes.com/iletisim,source_visible_email_found,,,
2026-06-19T08:52:43Z,found,berraksuhotel.com,,,https://berraksuhotel.com,berraksuhotel.com,info@berraksuhotel.com,info@berraksuhotel.com,https://berraksuhotel.com/,8,https://berraksuhotel.com/ | https://berraksuhotel.com/contact | https://berraksuhotel.com/contact-us | https://berraksuhotel.com/contacts | https://berraksuhotel.com/iletisim | https://berraksuhotel.com/ileti%C5%9Fim | https://berraksuhotel.com/tr/iletisim | https://berraksuhotel.com/tr/ileti%C5%9Fim,source_visible_email_found,,,
2026-06-19T08:52:48Z,found,guidedistanbultours.com,,,https://guidedistanbultours.com,guidedistanbultours.com,info@guidedistanbultours.com,info@guidedistanbultours.com;gitreservations@gmail.com;info@guided.com,https://www.guidedistanbultours.com/,8,https://www.guidedistanbultours.com/ | https://www.guidedistanbultours.com/en/login | https://www.guidedistanbultours.com/en/about-us | https://www.guidedistanbultours.com/en/contact | https://www.guidedistanbultours.com/en/privacy-policy | https://www.guidedistanbultours.com/en/cancellation-policy | https://www.guidedistanbultours.com/en/cookie-policy | https://www.guidedistanbultours.com/en/not-found,source_visible_email_found,,,
2026-06-19T08:52:54Z,no_email,istanbulbestcitytours.com,,,https://istanbulbestcitytours.com,istanbulbestcitytours.com,,,,8,https://istanbulbestcitytours.com/ | https://istanbulbestcitytours.com/contact | https://istanbulbestcitytours.com/contact-us | https://istanbulbestcitytours.com/contacts | https://istanbulbestcitytours.com/iletisim | https://istanbulbestcitytours.com/ileti%C5%9Fim | https://istanbulbestcitytours.com/tr/iletisim | https://istanbulbestcitytours.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:53:00Z,found,villaperla.com,,,https://villaperla.com,villaperla.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,https://www.villaperla.com/,1,https://www.villaperla.com/,source_visible_email_found,,,
2026-06-19T08:53:05Z,no_email,suitelaguna.com,,,https://suitelaguna.com,suitelaguna.com,,,,8,https://suitelaguna.com/ | https://suitelaguna.com/contact | https://suitelaguna.com/contact-us | https://suitelaguna.com/contacts | https://suitelaguna.com/iletisim | https://suitelaguna.com/ileti%C5%9Fim | https://suitelaguna.com/tr/iletisim | https://suitelaguna.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-19T08:53:10Z,failed,mimozapansiyon.com.tr,,,https://mimozapansiyon.com.tr,mimozapansiyon.com.tr,,,,0,,homepage_fetch_failed,,,
2026-06-19T08:53:10Z,found,everytours.com,,,https://everytours.com,everytours.com,reservation@everytours.com,help@everytours.com;reservation@everytours.com,https://everytours.com/,2,https://everytours.com/ | https://everytours.com/contact,source_visible_email_found,,,
2026-06-19T08:53:17Z,found,peratulip.com,,,https://peratulip.com,peratulip.com,info@tuliphotels.com.tr,info@tuliphotels.com.tr,https://www.peratulip.com/,5,https://www.peratulip.com/ | https://www.peratulip.com/contact/ | https://www.peratulip.com/sustainability-policy/ | https://www.peratulip.com/pera-tulip-hotel/ | https://www.peratulip.com/contact/,source_visible_email_found,,,
2026-06-19T08:53:43Z,found,mediterraarthotel.com,,,https://mediterraarthotel.com,mediterraarthotel.com,info@mediterraarthotel.com,info@mediterraarthotel.com,https://mediterraarthotel.com/,3,https://mediterraarthotel.com/ | https://mediterraarthotel.com/pages/about-us | https://mediterraarthotel.com/pages/contact,source_visible_email_found,,,
2026-06-19T08:53:51Z,failed,aspenhotel.com.tr,,,https://aspenhotel.com.tr,aspenhotel.com.tr,,,,0,,homepage_fetch_failed,,,
