processed_at,status,business_name,city,category,website,domain,best_email,all_emails,email_source_url,pages_checked,checked_urls,reason,source_url,google_maps_url,place_id
2026-06-20T10:56:53Z,found,hotelaslihan.com,,,https://hotelaslihan.com,hotelaslihan.com,rizaakin@gmail.com,rizaakin@gmail.com,https://hotelaslihan.com/iletisim,7,https://hotelaslihan.com/ | https://hotelaslihan.com/kurumsal | https://hotelaslihan.com/iletisim | https://hotelaslihan.com/ | https://hotelaslihan.com/ | https://hotelaslihan.com/ | https://hotelaslihan.com/,source_visible_email_found,,,
2026-06-20T10:56:59Z,found,adrasankaanotel.com,,,https://adrasankaanotel.com,adrasankaanotel.com,info@adrasankaanotel.com,info@adrasankaanotel.com,https://adrasankaanotel.com/iletisim/,4,https://adrasankaanotel.com/ | https://adrasankaanotel.com/hakkimizda/ | https://adrasankaanotel.com/iletisim/ | https://adrasankaanotel.com/iletisim/,source_visible_email_found,,,
2026-06-20T10:57:09Z,failed,kumlucabutik.com.tr,,,https://kumlucabutik.com.tr,kumlucabutik.com.tr,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:57:09Z,failed,olymposlikyaevleri.com,,,https://olymposlikyaevleri.com,olymposlikyaevleri.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:57:09Z,failed,limebutikhotel.com,,,https://limebutikhotel.com,limebutikhotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:57:11Z,found,lykiaedrassahotel.com,,,https://lykiaedrassahotel.com,lykiaedrassahotel.com,info@lykiaedrassahotel.com,info@lykiaedrassahotel.com,https://www.lykiaedrassahotel.com/,4,https://www.lykiaedrassahotel.com/ | https://www.lykiaedrassahotel.com/bv3/search | https://www.lykiaedrassahotel.com/pages/about-us | https://www.lykiaedrassahotel.com/pages/contact,source_visible_email_found,,,
2026-06-20T10:57:19Z,found,mithatmotel.com,,,https://mithatmotel.com,mithatmotel.com,ulisescardenas78@gmail.com,ulisescardenas78@gmail.com,https://thebest100hotels.com/contacto/,3,https://thebest100hotels.com/mithat-motel/ | https://thebest100hotels.com/contacto/ | https://thebest100hotels.com/contacto/,source_visible_email_found,,,
2026-06-20T10:57:30Z,failed,no1281.com,,,https://no1281.com,no1281.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:57:31Z,found,naturalpansiyon.com.tr,,,https://naturalpansiyon.com.tr,naturalpansiyon.com.tr,naturalpansiyon@gmail.com,naturalpansiyon@gmail.com,https://naturalpansiyon.com.tr/kvkk-aydinlatma-metni/,5,https://naturalpansiyon.com.tr/ | https://naturalpansiyon.com.tr/olimpos-natural-pansiyon-hakkimizda/ | https://naturalpansiyon.com.tr/kvkk-aydinlatma-metni/ | https://naturalpansiyon.com.tr/privacy-policy/ | https://naturalpansiyon.com.tr/mesafeli-satis-sozlesmesi/,source_visible_email_found,,,
2026-06-20T10:57:45Z,no_email,olymposarmy.com,,,https://olymposarmy.com,olymposarmy.com,,,,8,https://olymposarmy.com/ | https://olymposarmy.com/contact/ | https://olymposarmy.com/contact-us/ | https://olymposarmy.com/contacts/ | https://olymposarmy.com/iletisim/ | https://olymposarmy.com/ileti%C5%9Fim/ | https://olymposarmy.com/tr/iletisim/ | https://olymposarmy.com/tr/ileti%C5%9Fim/,no_source_visible_email,,,
2026-06-20T10:57:57Z,found,olympospansiyon.com.tr,,,https://olympospansiyon.com.tr,olympospansiyon.com.tr,info@olympospansiyon.com.tr,info@olympospansiyon.com.tr,https://olympospansiyon.com.tr/,5,https://olympospansiyon.com.tr/ | https://olympospansiyon.com.tr/otelimiz-hakkinda/ | https://olympospansiyon.com.tr/iletisim/ | https://olympospansiyon.com.tr/iletisim/ | https://olympospansiyon.com.tr/kvkk-gizlilik-sozlesmesi/,source_visible_email_found,,,
2026-06-20T10:58:16Z,found,olymposruya.com,,,https://olymposruya.com,olymposruya.com,info@olymposruya.com,info@olymposruya.com,http://olymposruya.com/olympos-ruya-pansiyon-antalya-iletisim.asp,4,http://olymposruya.com/ | http://olymposruya.com/olympos-ruya-pansiyon-antalya-hakkimizda.asp | http://olymposruya.com/olympos-ruya-pansiyon-antalya-rezervasyon.asp | http://olymposruya.com/olympos-ruya-pansiyon-antalya-iletisim.asp,source_visible_email_found,,,
2026-06-20T10:58:22Z,failed,olymposvitanovahotel.com,,,https://olymposvitanovahotel.com,olymposvitanovahotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:58:23Z,found,onotel.com,,,https://onotel.com,onotel.com,on@onotel.com,on@onotel.com,https://www.onotel.com/iletisim.html,3,https://www.onotel.com/ | https://www.onotel.com/hakkimizda.html | https://www.onotel.com/iletisim.html,source_visible_email_found,,,
2026-06-20T10:58:32Z,failed,onespansiyon.com,,,https://onespansiyon.com,onespansiyon.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:58:33Z,found,onuncukoyhotel.com,,,https://onuncukoyhotel.com,onuncukoyhotel.com,info@onuncukoyhotel.com,info@onuncukoyhotel.com,https://www.onuncukoyhotel.com/,8,https://www.onuncukoyhotel.com/ | https://www.onuncukoyhotel.com/tr/rezervasyon | https://www.onuncukoyhotel.com/tr/iletisim | https://www.onuncukoyhotel.com/contact | https://www.onuncukoyhotel.com/contact-us | https://www.onuncukoyhotel.com/contacts | https://www.onuncukoyhotel.com/iletisim | https://www.onuncukoyhotel.com/ileti%C5%9Fim,source_visible_email_found,,,
2026-06-20T10:58:39Z,found,adrasanpalmirahotel.com,,,https://adrasanpalmirahotel.com,adrasanpalmirahotel.com,info@adrasanpalmirahotel.com,info@adrasanpalmirahotel.com,https://adrasanpalmirahotel.com/iletisim,4,https://adrasanpalmirahotel.com/ | https://adrasanpalmirahotel.com/rezervasyon | https://adrasanpalmirahotel.com/iletisim | https://adrasanpalmirahotel.com/otelimiz,source_visible_email_found,,,
2026-06-20T10:58:46Z,no_email,rizombeach.com,,,https://rizombeach.com,rizombeach.com,,,,3,https://rizombeach.com/ | https://rizombeach.com/about.html | https://rizombeach.com/iletisim.html,no_source_visible_email,,,
2026-06-20T10:58:55Z,found,rosebudolympos.com,,,https://rosebudolympos.com,rosebudolympos.com,sezerakdemir95@gmail.com,sezerakdemir95@gmail.com,https://rosebudolympos.com/,5,https://rosebudolympos.com/ | https://rosebudolympos.com/tr/about | https://rosebudolympos.com/tr/contact | https://rosebudolympos.com/tr/about | https://rosebudolympos.com/tr/contact,source_visible_email_found,,,
2026-06-20T10:59:04Z,failed,tasevadrasanotel.com,,,https://tasevadrasanotel.com,tasevadrasanotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:59:05Z,no_email,adrasanyoncaotel.com,,,https://adrasanyoncaotel.com,adrasanyoncaotel.com,,,,8,https://adrasanyoncaotel.com/ | https://adrasanyoncaotel.com/html-zh/aboutlist-01.html | https://adrasanyoncaotel.com/html-zh/aboutlist-0101.html | https://adrasanyoncaotel.com/html-zh/aboutlist-0102.html | https://adrasanyoncaotel.com/html-zh/aboutlist-0103.html | https://adrasanyoncaotel.com/html-zh/aboutlist-0104.html | https://adrasanyoncaotel.com/html-zh/aboutlist-0105.html | https://adrasanyoncaotel.com/html-zh/aboutlist-02.html,no_source_visible_email,,,
2026-06-20T10:59:13Z,no_email,zuluadrasanotel.com,,,https://zuluadrasanotel.com,zuluadrasanotel.com,,,,1,https://zuluadrasanotel.com/,no_source_visible_email,,,
2026-06-20T10:59:20Z,failed,simsekpansiyon.com,,,https://simsekpansiyon.com,simsekpansiyon.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T10:59:20Z,found,pataraakayhotel.com,,,https://pataraakayhotel.com,pataraakayhotel.com,info@model.com.tr,info@model.com.tr,https://pataraakayhotel.com/,1,https://pataraakayhotel.com/,source_visible_email_found,,,
2026-06-20T10:59:24Z,found,ucuzpansiyonlar.net,,,https://ucuzpansiyonlar.net,ucuzpansiyonlar.net,contact@zaidbookdepot.com,contact@zaidbookdepot.com,https://zaidbookdepot.com/,8,https://zaidbookdepot.com/ | https://zaidbookdepot.com/contact/ | https://zaidbookdepot.com/contact-us/ | https://zaidbookdepot.com/contacts/ | https://zaidbookdepot.com/iletisim/ | https://zaidbookdepot.com/ileti%C5%9Fim/ | https://zaidbookdepot.com/tr/iletisim/ | https://zaidbookdepot.com/tr/ileti%C5%9Fim/,source_visible_email_found,,,
2026-06-20T10:59:33Z,found,asfiyaseaviewhotel.com,,,https://asfiyaseaviewhotel.com,asfiyaseaviewhotel.com,info@asfiyaseaviewhotel.com,info@asfiyaseaviewhotel.com,https://asfiyaseaviewhotel.com/,8,https://asfiyaseaviewhotel.com/ | https://asfiyaseaviewhotel.com/out-and-about | https://asfiyaseaviewhotel.com/contact | https://booking.asfiyaseaviewhotel.com/ | https://asfiyaseaviewhotel.com/privacy-policy | https://asfiyaseaviewhotel.com/cookie-policy | https://asfiyaseaviewhotel.com/distance-sales | https://asfiyaseaviewhotel.com/cancellation-policy,source_visible_email_found,,,
2026-06-20T10:59:38Z,found,blancabeachhotel.com,,,https://blancabeachhotel.com,blancabeachhotel.com,info@blancabeachhotel.com,info@website.com;info@blancabeachhotel.com,https://blancabeachhotel.com/iletisim/,4,https://blancabeachhotel.com/ | https://blancabeachhotel.com/hakkimizda/ | https://blancabeachhotel.com/iletisim/ | https://blancabeachhotel.com/iletisim/,source_visible_email_found,,,
2026-06-20T10:59:46Z,found,carrubahotel.com,,,https://carrubahotel.com,carrubahotel.com,info@carrubahotel.com,info@carrubahotel.com,https://carrubahotel.com/iletisim,4,https://carrubahotel.com/ | https://carrubahotel.com/hakkimizda | https://carrubahotel.com/iletisim | https://carrubahotel.com/ileti%C5%9Fim,source_visible_email_found,,,
2026-06-20T11:00:03Z,failed,cemilpansiyon.com,,,https://cemilpansiyon.com,cemilpansiyon.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:00:03Z,found,elixirhotelkalkan.com,,,https://elixirhotelkalkan.com,elixirhotelkalkan.com,elixirhotelkalkan@gmail.com,elixirhotelkalkan@gmail.com,http://elixirhotelkalkan.com/,5,http://elixirhotelkalkan.com/ | http://elixirhotelkalkan.com/corporate/about-us | http://elixirhotelkalkan.com/contact-us | http://elixirhotelkalkan.com/contact | http://elixirhotelkalkan.com/contacts,source_visible_email_found,,,
2026-06-20T11:00:08Z,found,endaboutiquehotel.com,,,https://endaboutiquehotel.com,endaboutiquehotel.com,info@endaboutiquehotel.com,info@endaboutiquehotel.com,https://endaboutiquehotel.com/,8,https://endaboutiquehotel.com/ | https://endaboutiquehotel.com/rooms/ | https://endaboutiquehotel.com/signature-sea-view-room/ | https://endaboutiquehotel.com/twin-partial-sea-view-room/ | https://endaboutiquehotel.com/deluxe-partial-sea-view-room/ | https://endaboutiquehotel.com/serene-garden-view-room/ | https://endaboutiquehotel.com/about/ | https://endaboutiquehotel.com/contact/,source_visible_email_found,,,
2026-06-20T11:00:18Z,found,fidanka.com,,,https://fidanka.com,fidanka.com,info@fidanka.com,info@fidanka.com,https://fidanka.com/,6,https://fidanka.com/ | https://fidanka.com/misafirlerimizin-sorulari/ | https://fidanka.com/iletisim/ | https://fidanka.com/bizi-kesfedin/antikalarimiz-koleksiyonlarimiz/ | https://fidanka.com/kalkan-cevresi/gunluk-geziler/ | https://fidanka.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:00:29Z,skipped,flyinnhotels.com,,,https://flyinnhotels.com,flyinnhotels.com,,,,0,,blocked_platform_domain,,,
2026-06-20T11:00:29Z,found,gardeniahotelkas.com,,,https://gardeniahotelkas.com,gardeniahotelkas.com,info@gardeniahotelkas.com,info@gardeniahotelkas.com,https://gardeniahotelkas.com/,5,https://gardeniahotelkas.com/ | https://gardeniahotelkas.com/hakkimizda/ | https://gardeniahotelkas.com/iletisim/ | https://gardeniahotelkas.com/iletisim/ | https://gardeniahotelkas.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:00:40Z,no_email,pataragoldenpansiyon.com,,,https://pataragoldenpansiyon.com,pataragoldenpansiyon.com,,,,1,https://pataragoldenpansiyon.com/,no_source_visible_email,,,
2026-06-20T11:00:45Z,found,hotelpuya.com,,,https://hotelpuya.com,hotelpuya.com,info@hotelpuya.com,info@hotelpuya.com,https://hotelpuya.com/,8,https://hotelpuya.com/ | https://hotelpuya.com/About | https://adonishotel.net/Rezervasyon/?domainAdi=hotelpuya.com&dilKodu=Tr&girisTarihi=20.06.2026&cikisTarihi=21.06.2026 | https://hotelpuya.com/Contact | https://hotelpuya.com/contact | https://hotelpuya.com/Home | https://hotelpuya.com/Home | https://hotelpuya.com/Home,source_visible_email_found,,,
2026-06-20T11:00:52Z,found,sonnehotel.com.tr,,,https://sonnehotel.com.tr,sonnehotel.com.tr,info@sonnehotel.com.tr,info@sonnehotel.com.tr,https://sonnehotel.com.tr/,5,https://sonnehotel.com.tr/ | https://sonnehotel.com.tr/iletisim/ | https://sonnehotel.com.tr/iletisim/ | https://sonnehotel.com.tr/iletisim/ | https://sonnehotel.com.tr/iletisim/,source_visible_email_found,,,
2026-06-20T11:01:07Z,found,kaktushouses.com,,,https://kaktushouses.com,kaktushouses.com,info@kaktushouses.com,info@kaktushouses.com,https://kaktushouses.com/,6,https://kaktushouses.com/ | https://kaktushouses.com/hakkimizda/ | https://kaktushouses.com/iletisim/ | https://kaktushouses.com/rezervasyon-form/ | https://kaktushouses.com/en/contact/ | https://kaktushouses.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:01:16Z,no_email,kalkandreamhotel.com,,,https://kalkandreamhotel.com,kalkandreamhotel.com,,,,8,https://kalkandreamhotel.com/ | http://www.kalkandreamhotel.com/hakkimizda.html | https://kalkandreamhotel.com/contact | https://kalkandreamhotel.com/contact-us | https://kalkandreamhotel.com/contacts | https://kalkandreamhotel.com/iletisim | https://kalkandreamhotel.com/ileti%C5%9Fim | https://kalkandreamhotel.com/tr/iletisim,no_source_visible_email,,,
2026-06-20T11:01:22Z,found,kalkanporthotel.com,,,https://kalkanporthotel.com,kalkanporthotel.com,info@herantatil.com,info@herantatil.com,https://kalkanporthotel.com/,8,https://kalkanporthotel.com/ | https://kalkanporthotel.com/about | https://kalkanporthotel.com/contact | https://kalkanporthotel.com/contact | https://kalkanporthotel.com/contact-us | https://kalkanporthotel.com/contacts | https://kalkanporthotel.com/iletisim | https://kalkanporthotel.com/ileti%C5%9Fim,source_visible_email_found,,,
2026-06-20T11:01:26Z,found,kalkansaraysuites.com,,,https://kalkansaraysuites.com,kalkansaraysuites.com,info@kalkansaraysuites.com,info@kalkansaraysuites.com,https://kalkansaraysuites.com/,3,https://kalkansaraysuites.com/ | https://kalkansaraysuites.com/out-and-about | https://kalkansaraysuites.com/contact-us,source_visible_email_found,,,
2026-06-20T11:01:36Z,found,hotelkayahan.com,,,https://hotelkayahan.com,hotelkayahan.com,info@hotelkayahan.com,info@hotelkayahan.com,https://hotelkayahan.com/iletisim/,5,https://hotelkayahan.com/ | https://hotelkayahan.com/iletisim/ | https://hotelkayahan.com/iletisim/ | https://hotelkayahan.com/iletisim/ | https://hotelkayahan.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:01:47Z,no_email,kasoldtown.com,,,https://kasoldtown.com,kasoldtown.com,,,,8,https://kasoldtown.com/ | https://kasoldtown.com/iletisim/ | https://kasoldtown.com/iletisim/ | https://kasoldtown.com | https://kasoldtown.com | https://kasoldtown.com/iletisim/ | https://kasoldtown.com | https://kasoldtown.com/iletisim/,no_source_visible_email,,,
2026-06-20T11:01:57Z,failed,sanisupansiyon.com,,,https://sanisupansiyon.com,sanisupansiyon.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:01:57Z,no_email,kekovahotel.com,,,https://kekovahotel.com,kekovahotel.com,,,,2,http://kekovahotel.com/ | http://kekovahotel.com/index.php/tr/iletisim,no_source_visible_email,,,
2026-06-20T11:02:04Z,found,kuytupansiyon.com,,,https://kuytupansiyon.com,kuytupansiyon.com,kuytupansiyon@gmail.com,kuytupansiyon@gmail.com,https://www.kuytupansiyon.com/,4,https://www.kuytupansiyon.com/ | https://www.kuytupansiyon.com/pages/hakkimizda | https://www.kuytupansiyon.com/pages/iletisim | https://www.kuytupansiyon.com/bv3/search,source_visible_email_found,,,
2026-06-20T11:02:12Z,failed,tuthaliyaotel.com,,,https://tuthaliyaotel.com,tuthaliyaotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:02:12Z,found,kaslimonpansiyon.com,,,https://kaslimonpansiyon.com,kaslimonpansiyon.com,info@kaslimonpansiyon.com,info@kaslimonpansiyon.com,https://www.kaslimonpansiyon.com/iletisim/,4,https://www.kaslimonpansiyon.com/ | https://www.kaslimonpansiyon.com/hakkimizda/ | https://www.kaslimonpansiyon.com/iletisim/ | https://www.kaslimonpansiyon.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:02:24Z,found,liviahotelkas.com,,,https://liviahotelkas.com,liviahotelkas.com,info@liviahotelkas.com,info@liviahotelkas.com,https://www.liviahotelkas.com/,6,https://www.liviahotelkas.com/ | https://www.liviahotelkas.com/iletisim/ | https://www.liviahotelkas.com/rezervasyon/ | https://www.liviahotelkas.com/en/contact-us/ | https://www.liviahotelkas.com/en/contact-us/ | https://www.liviahotelkas.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:02:35Z,found,lobelyasuites.com,,,https://lobelyasuites.com,lobelyasuites.com,info@lobelyasuites.com,info@lobelyasuites.com,https://lobelyasuites.com/,7,https://lobelyasuites.com/ | https://lobelyasuites.com/sayfa/hakkimizda.html | https://lobelyasuites.com/iletisim.html | https://lobelyasuites.com/contact | https://lobelyasuites.com/contact-us | https://lobelyasuites.com/contacts | https://lobelyasuites.com/iletisim,source_visible_email_found,,,
2026-06-20T11:02:44Z,no_email,lorakasotel.com,,,https://lorakasotel.com,lorakasotel.com,,,,8,http://ww1.lorakasotel.com | http://ww1.lorakasotel.com/contact | http://ww1.lorakasotel.com/contact-us | http://ww1.lorakasotel.com/contacts | http://ww1.lorakasotel.com/iletisim | http://ww1.lorakasotel.com/ileti%C5%9Fim | http://ww1.lorakasotel.com/tr/iletisim | http://ww1.lorakasotel.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-20T11:02:50Z,found,lupiasuite.com,,,https://lupiasuite.com,lupiasuite.com,info@lupiasuite.com,info@lupiasute.com;info@lupiasuite.com,https://www.lupiasuite.com/contact-us/,6,https://www.lupiasuite.com/ | https://www.lupiasuite.com/contact-us/ | https://www.lupiasuite.com/contact-us/ | https://www.lupiasuite.com/contact-us/ | https://www.lupiasuite.com/tr/iletisim/ | https://www.lupiasuite.com/tr/iletisim/,source_visible_email_found,,,
2026-06-20T11:03:01Z,found,kasmiramar.com,,,https://kasmiramar.com,kasmiramar.com,info@kasmiramar.com,info@kasmiramar.com,https://kasmiramar.com/,6,https://kasmiramar.com/ | https://kasmiramar.com/iletisim/ | https://kasmiramar.com/bv3/search/ | https://kasmiramar.com/kvkk/ | https://kasmiramar.com/en/contact/ | https://kasmiramar.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:03:16Z,no_email,nevakas.com,,,https://nevakas.com,nevakas.com,,,,1,https://nevakas.com/,no_source_visible_email,,,
2026-06-20T11:03:21Z,failed,patarabeachotel.com,,,https://patarabeachotel.com,patarabeachotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:03:41Z,no_email,pataracarettahotel.com,,,https://pataracarettahotel.com,pataracarettahotel.com,,,,8,https://www.pataracarettahotel.com/ | https://www.pataracarettahotel.com/contact | https://www.pataracarettahotel.com/contact-us | https://www.pataracarettahotel.com/contacts | https://www.pataracarettahotel.com/iletisim | https://www.pataracarettahotel.com/ileti%C5%9Fim | https://www.pataracarettahotel.com/tr/iletisim | https://www.pataracarettahotel.com/tr/ileti%C5%9Fim,no_source_visible_email,,,
2026-06-20T11:03:46Z,found,pataradelfinhotel.com,,,https://pataradelfinhotel.com,pataradelfinhotel.com,info@pataradelfinhotel.com,info@pataradelfinhotel.com,https://www.pataradelfinhotel.com/tr/iletisim/,2,https://www.pataradelfinhotel.com/ | https://www.pataradelfinhotel.com/tr/iletisim/,source_visible_email_found,,,
2026-06-20T11:03:52Z,failed,payavahotel.com,,,https://payavahotel.com,payavahotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:03:53Z,found,pinarpansiyon.com,,,https://pinarpansiyon.com,pinarpansiyon.com,isminiz@gmail.com,isminiz@gmail.com,https://pinarpansiyon.com/,1,https://pinarpansiyon.com/,source_visible_email_found,,,
2026-06-20T11:03:58Z,failed,patararosehotel.com,,,https://patararosehotel.com,patararosehotel.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:04:02Z,found,santosapansiyon.com,,,https://santosapansiyon.com,santosapansiyon.com,santosapension@hotmail.com,santosapension@hotmail.com,http://www.santosapansiyon.com/,5,http://www.santosapansiyon.com/ | http://www.santosapansiyon.com/rezervasyon-yap/ | http://www.santosapansiyon.com/iletisim/ | http://www.santosapansiyon.com/tag/kas-pansiyon-rezervasyon/ | http://www.santosapansiyon.com/tag/ramazan-bayrami-kas-rezervasyon/,source_visible_email_found,,,
2026-06-20T11:04:08Z,found,serenitypearlhotel.com,,,https://serenitypearlhotel.com,serenitypearlhotel.com,info@serenitypearlhotel.com,info@serenitypearlhotel.com,https://www.serenitypearlhotel.com/en,4,https://www.serenitypearlhotel.com/en | https://www.serenitypearlhotel.com/en/about | https://www.serenitypearlhotel.com/en/contact | https://www.serenitypearlhotel.com/en/contact,source_visible_email_found,,,
2026-06-20T11:04:15Z,no_email,sevgiotelkalkan.com,,,https://sevgiotelkalkan.com,sevgiotelkalkan.com,,,,2,https://rogotravel.com/red.php | https://rogotravel.com/contacto/,no_source_visible_email,,,
2026-06-20T11:04:26Z,found,stnicholaspensionpatara.com,,,https://stnicholaspensionpatara.com,stnicholaspensionpatara.com,info@stnicholaspensionpatara.com,info@stnicholaspensionpatara.com,https://stnicholaspensionpatara.com/tr/iletisim/,8,https://stnicholaspensionpatara.com/ | https://stnicholaspensionpatara.com/contact | https://stnicholaspensionpatara.com/contact-us | https://stnicholaspensionpatara.com/contacts | https://stnicholaspensionpatara.com/iletisim | https://stnicholaspensionpatara.com/ileti%C5%9Fim | https://stnicholaspensionpatara.com/tr/iletisim/ | https://stnicholaspensionpatara.com/tr/ileti%C5%9Fim,source_visible_email_found,,,
2026-06-20T11:04:30Z,failed,thebayviewhotelkalkan.com.tr,,,https://thebayviewhotelkalkan.com.tr,thebayviewhotelkalkan.com.tr,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:04:30Z,found,thenixhotel.com,,,https://thenixhotel.com,thenixhotel.com,info@thenixhotel.com,info@thenixhotel.com,https://thenixhotel.com/,5,https://thenixhotel.com/ | https://thenixhotel.com/hakkimizda/ | https://thenixhotel.com/iletisim/ | https://thenixhotel.com/en/contact/ | https://thenixhotel.com/iletisim/,source_visible_email_found,,,
2026-06-20T11:04:39Z,failed,yusufpansiyon.com,,,https://yusufpansiyon.com,yusufpansiyon.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:04:39Z,found,belportbeach.com,,,https://belportbeach.com,belportbeach.com,rezervasyon@belportbeach.com,rezervasyon@belportbeach.com,https://www.belportbeach.com/tr,8,https://www.belportbeach.com/tr | https://www.belportbeach.com/tr/kurumsal | https://www.belportbeach.com/tr/kurumsal/hakkimizda.html | https://www.belportbeach.com/tr/kurumsal/sertifikalarimiz.html | https://www.belportbeach.com/tr/kurumsal/engelli-bildirimi.html | https://www.belportbeach.com/tr/kurumsal/surdurulebilirlilik-politikasi.html | https://www.belportbeach.com/tr/rezervasyon.html | https://www.belportbeach.com/tr/iletisim.html,source_visible_email_found,,,
2026-06-20T11:04:44Z,skipped,alexiushotels.com,,,https://alexiushotels.com,alexiushotels.com,,,,0,,blocked_platform_domain,,,
2026-06-20T11:04:44Z,skipped,amorehotels.com,,,https://amorehotels.com,amorehotels.com,,,,0,,blocked_platform_domain,,,
2026-06-20T11:04:44Z,found,apellahotel.com,,,https://apellahotel.com,apellahotel.com,apellahotel@gmail.com,apellahotel@gmail.com,https://www.apellahotel.com/iletisim/,5,https://www.apellahotel.com/ | https://www.apellahotel.com/fiyat-listesi/ | https://www.apellahotel.com/iletisim/ | https://www.apellahotel.com/iletisim/ | https://www.apellahotel.com/ileti%C5%9Fim/,source_visible_email_found,,,
2026-06-20T11:04:53Z,failed,arcadiaholiday.com,,,https://arcadiaholiday.com,arcadiaholiday.com,,,,0,,homepage_fetch_failed,,,
2026-06-20T11:04:53Z,skipped,aresbluehotels.com,,,https://aresbluehotels.com,aresbluehotels.com,,,,0,,blocked_platform_domain,,,
2026-06-20T11:04:53Z,skipped,labada.armashotels.com,,,https://labada.armashotels.com,labada.armashotels.com,,,,0,,blocked_platform_domain,,,
2026-06-20T11:04:53Z,no_email,arminahotel.com,,,https://arminahotel.com,arminahotel.com,,,,1,https://arminahotel.com/,no_source_visible_email,,,
